Organization Name,Organization Name URL,Categories,Headquarters Location,Description,CB Rank (Company)
MorphoSys,https://www.crunchbase.com/organization/morphosys,"Biotechnology, Health Diagnostics, Medical","Planegg, Bayern, Germany",MorphoSys is a biotechnology company focused on the research and development of fully human antibodies.,"4,028"
MDLIVE,https://www.crunchbase.com/organization/mdlive,"Health Care, Hospital, Medical","Sunrise, Florida, United States","Founded in 2006, MDLIVE, formerly MDLiveCare, is a leading telehealth provider of online and on-demand healthcare delivery services and","4,029"
MadeComfy,https://www.crunchbase.com/organization/madecomfy,"Leisure, Real Estate, Sharing Economy, Vacation Rental","Balmain, New South Wales, Australia",Australia's first performance driven home sharing partner,"4,041"
Momenta.ai,https://www.crunchbase.com/organization/momenta-ai,"Artificial Intelligence, Automotive, Autonomous Vehicles, Computer Vision, Information Services, Information Technology, Mapping Services, Software, Transportation","Beijing, Beijing, China",Momenta is an autonomous driving startup operating out of Beijing.,"4,071"
Medrobotics,https://www.crunchbase.com/organization/medrobotics,"Biotechnology, Hardware, Health Care, Robotics","Raynham, Massachusetts, United States",Medrobotics Corporation is a medical robotics company developing and commercializing the Flex Robotic System.,"4,094"
Maven Clinic,https://www.crunchbase.com/organization/maven-clinic,"Apps, Health Care","New York, New York, United States",Maven is a digital clinic that enables women to book video appointments with its network of health practitioners.,"4,102"
MindBridge AI,https://www.crunchbase.com/organization/mindbridge-ai,"Analytics, Artificial Intelligence, Business Intelligence","Ottawa, Ontario, Canada",MindBridge AI. is a Entreprise FinTech company based in Canada,"4,120"
MoEngage,https://www.crunchbase.com/organization/moengage,"Marketing Automation, Mobile, SaaS","Bangalore, Karnataka, India","MoEngage is an Intelligent Marketing Cloud, built for the Mobile-first world.","4,132"
MAG Interactive,https://www.crunchbase.com/organization/mag-interactive,"Information Technology, Mobile, Web Development","Stockholm, Stockholms Lan, Sweden",MAG Interactive is a Sweden-based mobile game and app development company.,"4,143"
MATRIXX Software,https://www.crunchbase.com/organization/matrixx-software,"Big Data, Real Time, Software, Telecommunications","Mountain View, California, United States","Matrixx Software provides solutions for instant visibility, intelligence and control of services for communications service providers.","4,176"
Moocho,https://www.crunchbase.com/organization/moocho,Retail Technology,"Miami, Florida, United States",Moocho is the leading college rewards and payment app. Pay with your phone anywhere & earn rewards across our whole merchant network.,"4,197"
MobiTV,https://www.crunchbase.com/organization/mobitv,"Digital Entertainment, Mobile, TV, Video Streaming","Emeryville, California, United States","Mobi TV offers an end-to-end platform delivering live and on-demand video to any screen, connecting media reliably and on any device.","4,199"
Myer,https://www.crunchbase.com/organization/myer,"E-Commerce, Fashion, Wearables","Melbourne, Victoria, Australia",Myer is a department store chain merchandising a broad range of products from clothing and accessories to homeware.,"4,202"
Maple,https://www.crunchbase.com/organization/trymaple,"Food and Beverage, Food Delivery, Mobile, Same Day Delivery","New York, New York, United States",Maple is setting a new standard in food delivery by pairing the best chefs in the city with top-flight technology and logistics,"4,228"
Mu Sigma,https://www.crunchbase.com/organization/mu-sigma,"Analytics, Information Services, Information Technology","Northbrook, Illinois, United States",Mu Sigma is a decision sciences and analytics firm that helps companies institutionalize data-driven decision making and harness big data.,"4,235"
Melinta,https://www.crunchbase.com/organization/melinta,"Biotechnology, Emergency Medicine, Pharmaceutical","New Haven, Connecticut, United States",Melinta Therapeutics is an antibiotics-focused company that develops and commercializes antibiotics to overcome drug-resistant infections.,"4,236"
Mi3 Security,https://www.crunchbase.com/organization/metaintell,"Apps, Cloud Data Services, Cyber Security, Enterprise Software, Mobile, Security","Mountain View, California, United States",Mi3 Security provides a cloud-based mobile risk management solution.,"4,276"
Moneybox,https://www.crunchbase.com/organization/moneybox-2,Financial Services,"London, England, United Kingdom",Moneybox is a mobile savings and investment app that enables users to round up their digital spare change into a Stocks & Shares ISA.,"4,289"
Mswipe Technologies,https://www.crunchbase.com/organization/mswipe-technologies,"Financial Services, Mobile, Payments","Mumbai, Maharashtra, India","Mswipe secure mobile POS solution that works with smartphones, tablets, computers, and links to bank account.","4,310"
Mad Street Den,https://www.crunchbase.com/organization/mad-street-den,"Artificial Intelligence, Computer Vision, Retail Technology, Software","Redwood City, California, United States",Mad Street Den is a Computer Vision and Artificial Intelligence startup.,"4,318"
Mic Network,https://www.crunchbase.com/organization/mic-network,"Media and Entertainment, Millennials, News, Young Adults","New York, New York, United States","Mic Network offers Mic, a news and media company for young people.","4,378"
Miso Robotics,https://www.crunchbase.com/organization/miso-robotics,"Artificial Intelligence, Consumer Electronics, Food and Beverage, Industrial Automation, Robotics, Smart Home","Pasadena, California, United States",Miso Robotics develops and manufactures artificial intelligence-driven robots that assist chefs to make food at restaurants. ,"4,382"
MomentFeed,https://www.crunchbase.com/organization/momentfeed,"Advertising, Analytics, Digital Media, Local, Local Business, Mobile Advertising, SaaS, Social Media Marketing","Santa Monica, California, United States",MomentFeed's marketing & customer experience management platform enables multi-location brands to influence consumers on mobile.,"4,394"
Misty Robotics,https://www.crunchbase.com/organization/misty-robotics,"Consumer Electronics, Hardware, Robotics","Boulder, Colorado, United States","Misty Robotics, a spinoff of Sphero, is a hardware company that builds personal robots for homes and offices.","4,403"
MarketShare,https://www.crunchbase.com/organization/marketshare,"Analytics, Big Data, Enterprise Software, Marketing, SaaS","Los Angeles, California, United States",MarketShare is the advanced marketing analytics technology company.,"4,412"
Moneytree,https://www.crunchbase.com/organization/moneytree,"Analytics, Artificial Intelligence, Banking, Big Data, Credit Cards, Finance, FinTech, Personal Finance","Tokyo, Tokyo, Japan","Moneytree is Japan’s #1 financial data aggregation platform, providing financial data API services (B2E) and personal finance apps (B2C)","4,413"
"Moon Express, Inc.",https://www.crunchbase.com/organization/moon-express-inc,"Aerospace, National Security, Space Travel","Cape Canaveral, Florida, United States","Moon Express is developing a robotic spacecraft for low cost missions beyond the Earth, including the Moon, asteroids, and Mars.","4,423"
Mirror,https://www.crunchbase.com/organization/mirror-439a,"Fitness, Personal Health, Video Streaming","New York, New York, United States",Mirror is a connected fitness system that streams live and on-demand classes to users in-home via a sleek responsive display.,"4,426"
Myforexeye.com,https://www.crunchbase.com/organization/myforexeye-com,"Financial Services, Information Technology","New Delhi, Delhi, India",Myforexeye.com is a foreign exchange outsourcing service provider company.,"4,428"
Macy's,https://www.crunchbase.com/organization/macys,"Consumer Goods, E-Commerce, Fashion, Furniture, Home Decor, Retail, Shoes, Shopping","Cincinnati, Ohio, United States","Macy’s is one of the premier omnichannel retailers of beauty, fashion, home decor, and more products.","4,444"
Mezu Inc. ,https://www.crunchbase.com/organization/mezu,"Apps, Financial Services, Payments","Ohio, Illinois, United States"," Mezu is the only mobile money app that puts privacy first, letting consumers give and get money without sharing any personal information.m","4,501"
Mightier,https://www.crunchbase.com/organization/neuromotion,Health Care,"Boston, Massachusetts, United States",Mightier is a gaming platform and family program scientifically-proven to help kids regulate their emotions,"4,506"
Moki,https://www.crunchbase.com/organization/mokimobility,"Analytics, Cloud Computing, Mobile Devices, SaaS","Lehi, Utah, United States",Moki enables digital interactions in physical environments with its leading mobile software platform.,"4,520"
Microchip Technology,https://www.crunchbase.com/organization/microchip-technology,"Automotive, Semiconductor, Wireless","Chandler, Arizona, United States",Microchip Technology develops and manufactures semiconductor products for various embedded control applications worldwide.,"4,523"
"MapAnything, Inc.",https://www.crunchbase.com/organization/cloudbilt,"CRM, Data Visualization, Location Based Services, Software","Charlotte, North Carolina, United States",MapAnything provides a suite of “Where” apps and platform services to drive productivity and planning across many business needs.,"4,564"
Mercato,https://www.crunchbase.com/organization/mercato-2,"E-Commerce, Grocery, Marketplace","New York, New York, United States",Mercato is an online grocery marketplace that connects consumers with local merchants.,"4,582"
MYOB,https://www.crunchbase.com/organization/myob,"Accounting, CRM, E-Commerce, Human Resources, Software, Training","Glen Waverley, Victoria, Australia",MYOB is a business management solutions provider offering software products and services for small and medium-sized businesses.,"4,608"
MoneySmart,https://www.crunchbase.com/organization/moneysmart-sg,"FinTech, Insurance","Singapore, Central Region, Singapore","South East Asia's leading personal finance portal helping consumers compare loans, insurance and credit cards.","4,671"
Moz,https://www.crunchbase.com/organization/moz,"Big Data, Search Engine, SEO, Software","Seattle, Washington, United States",Moz is a provider of inbound marketing analytics software.,"4,692"
Mobilitie,https://www.crunchbase.com/organization/mobilitie,"Infrastructure, Mobile, Wireless","Newport Beach, California, United States",Mobilitie develops and operates networks and infrastructure that wireless carriers rely upon to provide coverage for their customers.,"4,698"
Mars Finance,https://www.crunchbase.com/organization/mars-finance,"Blockchain, Communities, Cryptocurrency, Finance, News","Beijing, Beijing, China",Mars Finance is a Chinese news and reports platform focusing on the blockchain and cryptocurrency sector.,"4,784"
Madwire,https://www.crunchbase.com/organization/madwire-media,"Ad Retargeting, Advertising, CRM, Digital Marketing, Enterprise Software","Loveland, Colorado, United States","We provide world-class digital marketing software & highly skilled professional marketing services through a single, powerful platform.","4,835"
Minjar,https://www.crunchbase.com/organization/minjar,"Cloud Computing, Web Hosting","Bangalore, Karnataka, India",Hosted infrastructure tools and services,"4,861"
Mobeewave,https://www.crunchbase.com/organization/mobeewave,"Internet, Payments, Transaction Processing","Montréal, Quebec, Canada",Contactless payment acceptance capability,"4,917"
Mandaê,https://www.crunchbase.com/organization/mandae,"Delivery, Location Based Services, Shipping","São Paulo, Sao Paulo, Brazil",Reinventing parcel logistics,"4,978"
MailChimp,https://www.crunchbase.com/organization/mailchimp,"Analytics, E-Commerce, Email, Email Marketing, Marketing, Software","Atlanta, Georgia, United States",MailChimp provides marketing automation for e-commerce businesses. ,"5,021"
Médecins Sans Frontières,https://www.crunchbase.com/organization/m-decins-sans-fronti-res,Health Care,"Geneva, Geneve, Switzerland","MSF delivers emergency medical aid to people affected by armed conflict, epidemics, healthcare exclusion, and natural or man-made disasters.","5,022"
MaaS Global Oy,https://www.crunchbase.com/organization/maas-finland,"Information Technology, Mobile, Transportation","Helsinki, Southern Finland, Finland","MaaS Global, the world’s first Mobility-as-a-Service operator, is set to change how people move in the future.","5,035"
MyLoanCare,https://www.crunchbase.com/organization/myloancare,"Credit, Financial Services, Lending, Marketplace","Gurgaon, Haryana, India",Leading Online Loans Marketplace in India,"5,040"
Maxi Mobility,https://www.crunchbase.com/organization/maxi-mobility,"Developer Platform, Information Technology, Internet","Madrid, Madrid, Spain",Maxi Mobility is the parent company of Cabify,"5,065"
msg.ai,https://www.crunchbase.com/organization/msg-ai,"Artificial Intelligence, Customer Service, Digital Marketing, E-Commerce, Enterprise Software","San Francisco, California, United States",The world’s best conversational AI. Unlock the power of one-to-one relationships at every touchpoint in the customer journey.,"5,100"
MedGenome Inc.,https://www.crunchbase.com/organization/medgenome-labs,"Biotechnology, Genetics, Health Care, Medical","Bangalore, Karnataka, India","MedGenome’s state-of-the-art NGS platforms generate high quality sequencing data from gene panels, exomes, whole genomes and transcriptomes.","5,105"
Mogo Finance Technology,https://www.crunchbase.com/organization/mogo-finance-technology,"E-Commerce, Finance, Internet","Vancouver, British Columbia, Canada",Next-generation consumer finance company,"5,121"
Michaels Stores,https://www.crunchbase.com/organization/michaels-stores,"Home Decor, Retail, Shopping","Irving, Texas, United States","Michaels Stores is North Americaâ€™s largest specialty retailer of arts, crafts, framing, floral, wall dÃ©cor and seasonal merchandise for","5,128"
motorleaf,https://www.crunchbase.com/organization/motorleaf,"Agriculture, Artificial Intelligence, Big Data, Hardware, Internet of Things, Machine Learning, Robotics, SaaS, Software","Montréal, Quebec, Canada",Machine Learning Automated Control for Indoor Agriculture.,"5,136"
McMakler GmbH,https://www.crunchbase.com/organization/mcmakler-gmbh,"Real Estate, Real Estate Investment, Rental Property","Berlin, Berlin, Germany","McMakler GmbH is a real estate agency, using a fixed pricing model and combining the traditional service with web-based technology.","5,183"
Mandiant,https://www.crunchbase.com/organization/mandiant,"Information Technology, Network Security, Security","Alexandria, Virginia, United States","Mandiant, an information security company, provides incident response and computer forensic solutions and services.","5,204"
Micromax Informatics,https://www.crunchbase.com/organization/micromax-informatics,"Consumer Electronics, Mobile, Wireless","Gurgaon, Haryana, India",Micromax Informatics offers mobile phone solutions and wireless technologies for mobile users.,"5,207"
Midaxo,https://www.crunchbase.com/organization/midaxo,"Cloud Computing, SaaS, Software","Boston, Massachusetts, United States",Midaxo offers a cloud-based platform for companies to systematize and run their M&A and other complex management processes.,"5,231"
mnubo,https://www.crunchbase.com/organization/mnubo-inc,"Analytics, Artificial Intelligence, Big Data, Internet of Things, Machine Learning, Predictive Analytics","Montréal, Quebec, Canada",mnubo is an IoT company that provides data analytics solutions.,"5,250"
MarkaVIP,https://www.crunchbase.com/organization/markavip,"E-Commerce, Fashion, Lifestyle, Retail, Shopping","Amman, Amman, Jordan","Markavıp is an exclusive, invitation-only online shopping community focused on the Middle Eastern market.","5,260"
MarketDial,https://www.crunchbase.com/organization/marketdial,"A/B Testing, Retail Technology, SaaS","Salt Lake City, Utah, United States",A/B testing for the real world,"5,301"
Minio,https://www.crunchbase.com/organization/minio-inc,"Cloud Storage, Data Center, Internet, Open Source, Software","Palo Alto, California, United States",Minio is an open source object storage server.,"5,302"
Motiv Power Systems,https://www.crunchbase.com/organization/motive-power-system,"Automotive, Electric Vehicle, Manufacturing","Foster City, California, United States","Motiv Power Systems designs, manufactures, and distributes electric powertrain components for medium and heavy duty vehicles.","5,305"
mophie,https://www.crunchbase.com/organization/mophie,"Battery, Hardware, Mobile, Mobile Devices, Software","Tustin, California, United States",mophie is a California-based technology company that manufactures accessories for smartphones and other mobile devices,"5,314"
Metamarkets,https://www.crunchbase.com/organization/metamarkets,"Advertising, Analytics, Real Time","San Francisco, California, United States",Metamarkets offers an interactive analytics platform for buyers and sellers of programmatic advertising.,"5,317"
MycoTechnology,https://www.crunchbase.com/organization/mycotechnology,"Advanced Materials, Food and Beverage, Organic Food","Aurora, Colorado, United States",MycoTechnology utilizes fungi based food-processing platforms to transform the flavor and value of agricultural products.,"5,328"
"MUJIN, Inc.",https://www.crunchbase.com/organization/mujin,"Artificial Intelligence, Automotive, Computer Vision, Enterprise Software, Industrial Automation, Logistics, Manufacturing, Robotics","Tokyo, Tokyo, Japan",MUJIN develops automation solutions for industrial robots to simplify factory automation and increase worldwide manufacturing productivity.,"5,337"
Magnit,https://www.crunchbase.com/organization/magnit,"Consumer Goods, Food and Beverage, Retail","Krasnodar, Krasnodar, Russian Federation",Magnit retail chain is a food retailer that specializes in providing high-quality convenience goods.,"5,374"
Mira,https://www.crunchbase.com/organization/mira-labs,"Augmented Reality, Business Development, Hardware, Service Industry","Los Angeles, California, United States",Mira is a mobile augmented reality company that aims to enhance the way people interact with technology and with each other.,"5,377"
Morty,https://www.crunchbase.com/organization/morty,"Financial Services, FinTech, Real Estate","New York, New York, United States","Morty is a mortgage marketplace that allows homebuyers to shop, compare -- and close -- any loan product from any lender, completely online.","5,397"
Mobvista,https://www.crunchbase.com/organization/mobvista,"Ad Network, Advertising, Mobile, Mobile Advertising","Guanzhou, Fujian, China","Mobvista is a leading global ad netowrk dedicated to helping advertisers, publishers and affiliates achieve goals and maximize revenue.","5,411"
M-DAQ,https://www.crunchbase.com/organization/m-daq,"Banking, Finance, Security","Singapore, Asia",M-DAQ provides a sustainable ecosystem for securities and stock exchanges to enable multi-currency trading on a cross-border basis.,"5,449"
MetaMind,https://www.crunchbase.com/organization/metamind,"Artificial Intelligence, Big Data, Computer Vision, Image Recognition, Machine Learning, Software","Palo Alto, California, United States",Automatic image recognition powered by artificial intelligence.,"5,450"
Mack Weldon,https://www.crunchbase.com/organization/mack-weldon,"E-Commerce, Fashion, Internet","New York, New York, United States",Redefining men's basics. Change your underwear,"5,454"
MasteryConnect,https://www.crunchbase.com/organization/masteryconnect,"E-Learning, Education, Skill Assessment","Salt Lake City, Utah, United States",MasteryConnect is an assessment and curriculum platform that provides innovative tools for teachers.,"5,478"
MOD Pizza,https://www.crunchbase.com/organization/mod-pizza,"Food and Beverage, Food Delivery, Restaurants","Bellevue, Washington, United States",MOD Pizza is a chain of fast casual pizza restaurants.,"5,480"
Malong Technologies,https://www.crunchbase.com/organization/malong-technologies,"Artificial Intelligence, Computer, Computer Vision, Information Technology, Machine Learning","Shenzhen, Guangdong, China",Malong Technologies is an award-winning AI startup that produces ProductAI; high accuracy product recognition platform and services,"5,483"
Magicbricks,https://www.crunchbase.com/organization/magicbricks,"Commercial Real Estate, Online Portals, Real Estate","Noida, Uttar Pradesh, India",Magicbricks is a real estate portal that offers a platform for property buyers and sellers to locate properties of interest.,"5,547"
Matahari Mall,https://www.crunchbase.com/organization/matahari-mall,"E-Commerce, Fashion, Retail","Jakarta, Jakarta Raya, Indonesia","Matahari Mall is an Indonesian e-commerce platform that covers the fashion, health and beauty, electronics, home, and many other industries.","5,549"
MindMeld,https://www.crunchbase.com/organization/mindmeld,"Artificial Intelligence, Machine Learning, Mobile, Semantic Search, Software","San Francisco, California, United States",MindMeld is an advanced AI platform powering a new generation of intelligent conversational interfaces.,"5,574"
MyFitnessPal,https://www.crunchbase.com/organization/myfitnesspal,"Apps, Fitness, Health Care, Personal Health","Baltimore, Maryland, United States","MyFitnessPal offers a mobile app and website for people to track, learn, communicate and improve their health and wellness.","5,581"
mPrest,https://www.crunchbase.com/organization/mprest,"Information Technology, Medical, Security, Software, Telecommunications","Petah Tiqva, HaMerkaz, Israel",mPrest Systems is a software company specialized in developing high performance critical systems.,"5,584"
MEI Pharma,https://www.crunchbase.com/organization/mei-pharma,"Biopharma, Biotechnology, Medical","San Diego, California, United States",MEI Pharma is a San Diego-based oncology company focused on the clinical development of novel therapies for cancer.,"5,602"
Market Logic Software,https://www.crunchbase.com/organization/market-logic-software,"Market Research, Software","Berlin, Berlin, Germany","Market Logic Software offers software to plan, execute, and reuse market research in innovation, marketing, and sales decisions.","5,607"
Masimo,https://www.crunchbase.com/organization/masimo,"Biotechnology, Manufacturing, Medical Device","Irvine, California, United States","Masimo Corporation, a medical technology company, develops, manufactures, and markets noninvasive patient monitoring products.","5,619"
Musement,https://www.crunchbase.com/organization/musement,"Art, E-Commerce, Ediscovery, Software, Ticketing, Tourism, Travel","Milan, Lombardia, Italy","Musement provides information and services pertaining to museums, archaeological sites, and opera theaters around the world.","5,627"
Mogujie,https://www.crunchbase.com/organization/mogujie,"Beauty, E-Commerce, Fashion, Retail, Women's","Hangzhou, Zhejiang, China",Mogujie is a buyer-based social network service that provides services to female internet users in China.,"5,630"
Maker Studios,https://www.crunchbase.com/organization/maker-studios,"Media and Entertainment, Video, Video Streaming","Culver City, California, United States","Maker Studios is a next-generation, talent first media company providing video stars, channels and content.","5,657"
MissFresh,https://www.crunchbase.com/organization/missfresh-e-commerce,"Apps, E-Commerce, Grocery, Mobile","Beijing, Beijing, China",MissFresh is an e-commerce company that offers high quality fresh goods.,"5,665"
Momo,https://www.crunchbase.com/organization/momo,"Location Based Services, Mobile Apps, SNS","Beijing, Beijing, China",Momo is a free location-based services instant messaging application that enables smartphone users to chat with people nearby.,"5,677"
MUBI,https://www.crunchbase.com/organization/mubi,"Digital Entertainment, E-Commerce, Film, Video","London, England, United Kingdom",MUBI is a curated online cinema and community that offers a subscription-based video on demand service.,"5,724"
Meru Cabs,https://www.crunchbase.com/organization/meru-cabs,"Public Transportation, Taxi Service","Mumbai, Maharashtra, India",The pioneers of Private Radio Taxi services in India.,"5,741"
mabl,https://www.crunchbase.com/organization/mabl,"Developer Tools, Machine Learning, Software","Boston, Massachusetts, United States",mabl is a machine learning (ML)-driven test automation service that automatically maintains tests and identifies regressions.,"5,742"
MinerEye,https://www.crunchbase.com/organization/minereye,"Artificial Intelligence, Compliance, Cyber Security, Security","Hod Hasharon, HaMerkaz, Israel",An artificial intelligence platform for data governance,"5,743"
Matillion,https://www.crunchbase.com/organization/matillion,"Analytics, Business Intelligence, Marketplace","Manchester, Manchester, United Kingdom",Matillion are fundamentally changing data integration enabling our customers to innovate at the speed of business.,"5,762"
Mercator MedSystems,https://www.crunchbase.com/organization/mercator-medsystems,"Biotechnology, Health Care, Medical, Medical Device","San Leandro, California, United States","Mercator MedSystems develops site-specific delivery devices for the treatment of vascular, oncologic, and regenerative diseases.","5,772"
Maluuba,https://www.crunchbase.com/organization/maluuba,"Artificial Intelligence, Machine Learning, Natural Language Processing, Speech Recognition","Waterloo, Ontario, Canada",Maluuba conducts research and develops state-of-the-art deep learning algorithms to teach literacy to machines.,"5,774"
Metail,https://www.crunchbase.com/organization/metail,"E-Commerce, Fashion, Retail, Social Media","Cambridge, Cambridgeshire, United Kingdom",Metail is a virtual fitting room service for fashion retailers that allows customers to create a 3D model of themselves and try on clothes.,"5,779"
Mobcrush,https://www.crunchbase.com/organization/mobcrush-2,"Android, Gaming, iOS, Mobile, Video Streaming","Santa Monica, California, United States",Mobcrush is a live streaming app and community for mobile gamers.,"5,855"
Mapistry,https://www.crunchbase.com/organization/mapistry,"Environmental Consulting, SaaS, Software","Berkeley, California, United States",SaaS for industrial environmental compliance,"5,866"
Mobalytics,https://www.crunchbase.com/organization/mobalytics-2,"Analytics, eSports, Gaming, Machine Learning, Personal Development","Santa Monica, California, United States",Mobalytics is the first personal performance analytics for competitive gamers and esports.,"5,888"
Mozido,https://www.crunchbase.com/organization/mozido,"E-Commerce, Financial Services, Mobile, Mobile Payments","Austin, Texas, United States",Mozido is a global provider of trusted and inclusive digital commerce and payment solutions for both unbanked and developed markets.,"5,908"
MyFolk,https://www.crunchbase.com/organization/myfolk,"Apps, Marketplace, Social, Social Network","New York, New York, United States","MyFolk is a social buying app based in New York, New York.","5,909"
McDonald's,https://www.crunchbase.com/organization/mcdonalds,"Food and Beverage, Food Delivery, Hospitality, Restaurants","Oak Brook, Illinois, United States",McDonald's Corporation operates and franchises McDonald's restaurants worldwide.,"5,920"
MacStadium,https://www.crunchbase.com/organization/macstadium,"Cloud Computing, IaaS, Virtualization, Web Hosting","Atlanta, Georgia, United States","Hosted Mac private clouds, dedicated Mac servers, and Mac colocation for developers and teams worldwide to create macOS/iOS apps and more.","5,939"
Mezi,https://www.crunchbase.com/organization/mezi,"Apps, Artificial Intelligence, Mobile, Travel, Virtual Assistant","Sunnyvale, California, United States","Mezi is an AI-powered personal travel assistant, accessible 24x7, over messaging.","5,942"
MarketsandMarkets Research Pvt. Ltd.,https://www.crunchbase.com/organization/marketsandmarkets,"Consulting, Email Marketing, Events, Market Research","Pune, Maharashtra, India",MarketsandMarkets Research Pvt. Ltd. is a global market research and consulting firm that publishes strategic analysis reports.,"5,977"
MindTouch,https://www.crunchbase.com/organization/mindtouch,"Customer Service, Information Technology, SEO, Software","San Diego, California, United States","MindTouch is cloud software that provides self-service customer experiences that create experts and improves marketing, sales and support.","5,987"
Mobile Action,https://www.crunchbase.com/organization/mobile-action,"Advertising, App Discovery, App Marketing, Business Intelligence","San Francisco, California, United States",Mobile Action provides a one stop-shop for app marketers to do competitor analysis and App Store Optimization in the App Store.,"6,009"
Medsphere Systems,https://www.crunchbase.com/organization/medsphere-systems,"Health Care, Hospital, Information Technology, IT Management, Software","Carlsbad, California, United States",Medsphere Systems provides open-source software for the healthcare industry.,"6,045"
Mux,https://www.crunchbase.com/organization/mux-2,"Analytics, Developer Tools, Enterprise Software, SaaS, Video","San Francisco, California, United States","Mux gives you insight, advice, and monitoring of your users' playback experience.","6,048"
Maropost,https://www.crunchbase.com/organization/maropost-3,"CRM, Digital Marketing, E-Commerce, Email Marketing, Machine Learning, Marketing Automation, Mobile, Payments","Toronto, Ontario, Canada","Global provider of on-demand digital marketing, sales, and infrastructure platforms.","6,063"
Mint Payments,https://www.crunchbase.com/organization/mint-payments,"Information Services, Information Technology, Payments","Gladesville, New South Wales, Australia",Mint Payments is a Payment Gateway and mPOS provider,"6,080"
Manthan,https://www.crunchbase.com/organization/manthan-systems,"Analytics, Artificial Intelligence, Big Data, Business Intelligence, Consumer, SaaS","Bangalore, Karnataka, India",Manthan Software Services offers a portfolio of business-ready products in advanced analytics and big data for consumer industries.,"6,088"
Matroid,https://www.crunchbase.com/organization/matroid,"Artificial Intelligence, Big Data, Computer Vision, Machine Learning, SaaS","Palo Alto, California, United States",The Computer Vision Company.,"6,121"
Moxtra,https://www.crunchbase.com/organization/moxtra,"Collaboration, Mobile, Real Time, VoIP","Cupertino, California, United States","Teamwork reimagined for the mobile, on-demand era","6,129"
Mobify,https://www.crunchbase.com/organization/mobify,"E-Commerce, Internet, Mobile, Retail Technology","Vancouver, British Columbia, Canada",The #1 provider of Progressive Web Apps for retailers and brands that want to win at mobile commerce.,"6,135"
Mia.com,https://www.crunchbase.com/organization/mia-com,"Children, E-Commerce, Shopping","Beijing, Beijing, China",Beijing-based maternity and baby products flash sales platform,"6,136"
Modo Labs,https://www.crunchbase.com/organization/modo-labs,"Android, iOS, Mobile, Software","Cambridge, Massachusetts, United States","Modo Labs empowers ordinary people to create extraordinary apps, no technical skills required.","6,154"
Medium,https://www.crunchbase.com/organization/medium,"Internet, News, Publishing","San Francisco, California, United States",Medium is a social publishing network that connects ideas and perspectives on topics that matter.,"6,183"
Mrs Wordsmith,https://www.crunchbase.com/organization/mrs-wordsmith,"EdTech, Education","London, England, United Kingdom","Mrs Wordsmith is on a mission to illustrate the English language, so kids fall in love with words and with learning. ","6,203"
M-Files,https://www.crunchbase.com/organization/m-files,"Cloud Computing, Document Management, Enterprise Software, Knowledge Management, SaaS, Software","Plano, Texas, United States","M-Files provides document management solutions that help businesses organize, manage and track documents and business processes.","6,220"
Mytonomy,https://www.crunchbase.com/organization/mytonomy,"Health Care, Information Technology","Bethesda, Maryland, United States",Mytonomy is an enterprise software company delivering a modern patient education platform to hospitals.,"6,231"
Men's Style Lab,https://www.crunchbase.com/organization/mens-style-lab,"E-Commerce, Fashion, Retail Technology, Subscription Service","Des Moines, Iowa, United States",An online concierge subscription clothing service helping men look their best with great clothes that fit both life and style.,"6,282"
Maxta,https://www.crunchbase.com/organization/maxta,"Data Center, Enterprise Software, Information Technology","Sunnyvale, California, United States","Maxta offers a scalable, software-defined, VM-centric storage platform for enterprises.","6,291"
Minibar Delivery,https://www.crunchbase.com/organization/minibar-delivery,"E-Commerce, Food and Beverage, Location Based Services, Mobile, Wine And Spirits","New York, New York, United States","Minibar Delivery provides on-demand delivery of wine, spirits, beer & mixers.","6,302"
Mercadoni,https://www.crunchbase.com/organization/mercadoni,"Delivery, Grocery, Internet","Bogotá, Distrito Especial, Colombia",Hyper-local deliveries in less than 1h in Latam,"6,307"
Monsanto,https://www.crunchbase.com/organization/monsanto,"Agriculture, Biotechnology, Farming, Genetics","Saint Louis, Missouri, United States","Monsanto Company is an American-based, multinational chemical and agricultural biotechnology corporation.","6,331"
Mainstream Renewable Power ,https://www.crunchbase.com/organization/mainstream-renewable-power,"Energy, Oil and Gas, Renewable Energy","Sandyford, Dublin, Ireland",Mainstream Renewable Energy provides project design and management services for renewable and alternative energies.,"6,337"
Motorway,https://www.crunchbase.com/organization/motorway,Automotive,"London, England, United Kingdom",Motorway is an automotive company that builds the future of online car commerce.,"6,378"
Move24,https://www.crunchbase.com/organization/movago,"Logistics, Supply Chain Management, Transportation","Berlin, Berlin, Germany","Move24 is a Berlin, Germany-based tech driven professional moving platform","6,418"
Masabi,https://www.crunchbase.com/organization/masabi,"E-Commerce, Mobile, Public Transportation, Security, Ticketing","London, England, United Kingdom",Masabi is the global leader in transport mobile ticketing and payments. No more waiting in line. Buy your ticket anywhere any time.,"6,448"
Mystery Science,https://www.crunchbase.com/organization/mystery-science,"Digital Media, Education, Marketplace","San Francisco, California, United States",Mystery Science provides open-and-go lessons that inspire kids to love science.,"6,506"
Mobius,https://www.crunchbase.com/organization/mobius-4,"Apps, Bitcoin, Cryptocurrency, Developer APIs","George Town, Midland, Cayman Islands",Connecting the world to the blockchain economy,"6,514"
