Organization Name,Organization Name URL,Categories,Headquarters Location,Description,CB Rank (Company)
ITV,https://www.crunchbase.com/organization/itv,"Broadcasting, Media and Entertainment, TV","London, England, United Kingdom","ITV is an integrated producer broadcaster, operating the largest commercial family of channels in the UK.","6,447"
Indix,https://www.crunchbase.com/organization/indix,"Analytics, Big Data, Data Visualization, E-Commerce, Product Search, Retail, Retail Technology, Search Engine, Software","Seattle, Washington, United States",Businesses use the Indix Product Platform to improve the size & quality of their digital catalog & develop new ways to buy & sell products.,"6,476"
ice,https://www.crunchbase.com/organization/ice,"E-Commerce, Fashion, Jewelry, Marketplace","Austin, Texas, United States",We are building the largest jewelry marketplace.,"6,488"
"Inspirit IoT, Inc",https://www.crunchbase.com/organization/inspirit-iot-inc,"Consumer, Health Care, Industrial, Information Technology, Internet of Things, Security, Smart Home","Champaign, Illinois, United States",Inspirit IoT's vision is to be the global leader in delivering sensor intelligence.,"6,489"
Invincea,https://www.crunchbase.com/organization/invincea,"Internet, Security, Software","Fairfax, Virginia, United States","Invincea is a next-gen endpoint security software company providing threat detection, prevention, and analysis to stop advanced threats.","6,574"
IoTium,https://www.crunchbase.com/organization/iotium,Infrastructure,"Santa Clara, California, United States",IoTium simplifies establishing and managing secure network infrastructure for Industrial IoT.,"6,581"
ibibo Group,https://www.crunchbase.com/organization/ibibo-group,"E-Commerce, Internet, Travel","Gurgaon, Haryana, India","ibiboGroup is an Indian online travel group that operates web properties, including an B2C online travel aggregator and more.","6,651"
ideeli,https://www.crunchbase.com/organization/ideeli,"E-Commerce, Retail, Shopping","New York, New York, United States","ideeli is an online retail site that offers a curated selection of apparel, accessories, shoes, and travel products.","6,672"
IndiaLends,https://www.crunchbase.com/organization/indialends,"Financial Services, FinTech","New Delhi, Delhi, India",IndiaLends is a digital lending and borrowing marketplace.,"6,674"
Ingenu,https://www.crunchbase.com/organization/on-ramp-wireless,"Communications Infrastructure, Internet of Things, Mobile, Power Grid, Wireless","San Diego, California, United States","Ingenu, the pioneer in delivering connectivity exclusively to machines.","6,680"
Iris Automation,https://www.crunchbase.com/organization/iris-automation-inc,"Artificial Intelligence, Computer Vision, Drones, Industrial, Robotics","San Francisco, California, United States",Iris Automation provides robust collision avoidance systems for industrial drones.,"6,689"
Ieso Digital Health,https://www.crunchbase.com/organization/ieso-digital-health,"Biotechnology, Health Care, Therapeutics","Cambridgeshire, United Kingdom, Europe",Ieso Digital Health provides evidence-based mental health therapy online.,"6,715"
InVisage Technologies,https://www.crunchbase.com/organization/invisage-technologies,"Manufacturing, Semiconductor, Sensor","Menlo Park, California, United States",InVisage Technologies is a semiconductor manufacturing company offering quantum dot-based image sensors.,"6,763"
iContainers,https://www.crunchbase.com/organization/icontainers,"Logistics, Shipping","Barcelona, Catalonia, Spain","iContainers is the First Technology company that offers an easy platform to quote, book and manage your ocean shipments.","6,790"
Internap,https://www.crunchbase.com/organization/internap,"Content Delivery Network, E-Commerce, Enterprise Software, Internet, SaaS, Software, Video Streaming, Web Hosting","Atlanta, Georgia, United States","Internap is a publicly traded company providing CDN and managed hosting services, and performance-optimized IT infrastructure services.","6,804"
Immedia,https://www.crunchbase.com/organization/immedia,"Consumer Electronics, Electronics, Information Technology, Semiconductor","Andover, Massachusetts, United States",Immedia Semiconductor develops and markets semiconductor based ISP and video compression technology for consumer electronics.,"6,879"
IL&FS Transportation Networks ,https://www.crunchbase.com/organization/il-fs-transportation,"Construction, Financial Services","Mumbai, Maharashtra, India",IL&FS Transportation provides promotional and financial services for public infrastructure projects in India.,"6,882"
Intelius,https://www.crunchbase.com/organization/intelius,"Information Services, Internet","Bellevue, Washington, United States",Intelius is an information commerce company providing predictive analytics such as background checks and identity theft protection.,"6,894"
"IOTAS, Inc.",https://www.crunchbase.com/organization/iotas-inc,"Computer, Internet of Things, Software","Portland, Oregon, United States",Creating Ready-to-Use Smart Apartments for the Multifamily Real Estate Industry,"6,945"
Invicta Medical,https://www.crunchbase.com/organization/invicta-medical,"Health Care, Medical","Palo Alto, California, United States",Invicta Medical is a medical technology company that specializes in innovative therapies for sleep apnea.,"6,982"
iPinYou,https://www.crunchbase.com/organization/ipinyou,"Advertising, Cloud Computing, Real Time","Bellevue, Washington, United States","iPinYou is a demand side platform with real-time bidding, cloud computing, and audience profiling technology solutions.","6,990"
Intercept Pharmaceuticals,https://www.crunchbase.com/organization/intercept-pharmaceuticals,"Biotechnology, Health Care, Pharmaceutical","New York, New York, United States",Intercept Pharmaceuticals develops small molecule drugs and therapeutics for the treatment of chronic fibrotic and metabolic diseases.,"7,011"
IndoorAtlas,https://www.crunchbase.com/organization/indooratlas,"Indoor Positioning, Location Based Services, Mobile, Retail","Oulu, Oulu, Finland",IndoorAtlas offers solutions to developers in building  location based apps and scale their plans worldwide. ,"7,061"
Imbellus,https://www.crunchbase.com/organization/imbellus,"Analytics, Human Computer Interaction, Software","Los Angeles, California, United States",Imbellus reinvents how to measure human potential.,"7,092"
Infosys,https://www.crunchbase.com/organization/infosys,"Consulting, Information Services, Information Technology, IT Management, Software","Bangalore, Karnataka, India","Infosys is a global leader in consulting, technology and outsourcing and next-generation services.","7,094"
Isodiol,https://www.crunchbase.com/organization/isodiol,"Fitness, Health Care, Nutraceutical","Switzerland, Europe",Number One Source For Wholesale CBD Crystals.,"7,173"
Instaclustr,https://www.crunchbase.com/organization/instaclustr,"Big Data, Cloud Data Services, Developer Platform, EdTech, Enterprise Software, Internet of Things","Palo Alto, California, United States","Instaclustr designs, deploys, and manages critical infrastructure for solutions that require immense scale.","7,188"
Intent Media,https://www.crunchbase.com/organization/intent-media,"Advertising, Big Data, E-Commerce, Media and Entertainment, Publishing","New York, New York, United States",Intent Media uses predictive analytics to help travel brands maximize revenue per visitor.,"7,199"
Ionic,https://www.crunchbase.com/organization/ionic,"Developer Tools, Mobile, Software, Web Development","Madison, Wisconsin, United States",Ionic's open source technology and tools help web developers build amazing mobile apps,"7,341"
Institute of Electrical & Electronics Engineers,https://www.crunchbase.com/organization/ieee,"Association, Communities, Information Technology, Innovation Management","New York, New York, United States",IEEE is a professional association of engineers focused on advancing technological innovation and excellence.,"7,349"
Ignyta,https://www.crunchbase.com/organization/ignyta,"Biotechnology, Health Care, Health Diagnostics","San Diego, California, United States",Ignyta is a biotechnology company catalyzing personalized medicine in autoimmune diseases.,"7,353"
interviewing.io,https://www.crunchbase.com/organization/interviewing-io,"Recruiting, Software Engineering, Training","San Francisco, California, United States",interviewing.io lets companies hire engineers based on past aggregate interview performance rather than resumes.,"7,372"
Intersect ENT,https://www.crunchbase.com/organization/intersect,"Health Care, Medical, Pharmaceutical","Menlo Park, California, United States",Intersect ENT provides therapy solutions that enable ENT physicians to improve the quality of life of patients.,"7,380"
ID Finance,https://www.crunchbase.com/organization/id-finance,"Financial Services, FinTech","Barcelona, Catalonia, Spain",ID Finance is a fast-growing FinTech company specializing in online lending in emerging and growing markets.,"7,389"
Infocyte,https://www.crunchbase.com/organization/infocyte-inc,"Cyber Security, Network Security","San Antonio, Texas, United States",Cyber security company specializing in Enterprise Breach Discovery,"7,441"
IronScales,https://www.crunchbase.com/organization/ironscales,Training,"Tel Aviv, Tel Aviv, Israel",The first employee-based Intrusion Prevention System with an automatic phishing mitigation response.,"7,452"
inVia Robotics,https://www.crunchbase.com/organization/invia-robotics,"Industrial Automation, Logistics, Robotics","Westlake Village, California, United States",inVia Robotics provides next-generation robotics warehouse automation solutions for e-commerce distribution centers and supply chains.,"7,481"
InContext Solutions,https://www.crunchbase.com/organization/incontext-solutions,"Retail, Shopping, Software, Virtual Reality","Chicago, Illinois, United States","InContext Solutions is the global leader in scalable, web-based virtual reality shopper and retail solutions.","7,559"
"ispace technologies, inc.",https://www.crunchbase.com/organization/ispace-technologies-inc-,"Navigation, Robotics, Space Travel","Tokyo, Tokyo, Japan","ispace technologies, a space resource exploration company, locates, extracts, and delivers lunar ice to customers in cis-lunar space.","7,567"
IngageApp Inc.,https://www.crunchbase.com/organization/xiaoshouyi,"CRM, Customer Service, Software","Changyang, Beijing, China",IngageApp (Xiaoshouyi) is the next generation of CRM solution leveraging mobile social platform and big data technology. ,"7,642"
Illumitex,https://www.crunchbase.com/organization/illumitex,"Agriculture, Architecture, Energy, Energy Efficiency, Hardware, Software","Austin, Texas, United States",Illumitex manufactures precision LEDs. LED lights and LED grow lights,"7,683"
IDFC Bank,https://www.crunchbase.com/organization/idfc-bank,Banking,"Mumbai, Maharashtra, India","Indian Banking Company that forms part of IDFC, an integrated infrastructure finance company","7,684"
ImmusanT,https://www.crunchbase.com/organization/immusant,"Biotechnology, Health Diagnostics, Therapeutics","Cambridge, Massachusetts, United States",ImmusanT is a biotechnology company developing diagnostics and therapeutics for the diagnosis and treatment of celiac disease.,"7,701"
Ideal,https://www.crunchbase.com/organization/idealdotcom,"Human Resources, Recruiting, SaaS, Software","Toronto, Ontario, Canada",Ideal provides talent intelligence for high-volume hiring. Ideal uses AI to centralize rich candidate data and screen candidates.,"7,738"
Integrate.ai,https://www.crunchbase.com/organization/integrate-ai,"Artificial Intelligence, Data Integration, Enterprise, Enterprise Software, Machine Learning, Messaging, Natural Language Processing, Psychology, SaaS","Toronto, Ontario, Canada",Integrate.ai is an applied AI enterprise software company.,"7,741"
"IonQ, Inc",https://www.crunchbase.com/organization/ionq-inc,Information Services,"Maryland, United States, North America",IonQ is a developer of quantum computing for commercial applications.,"7,791"
Inside Secure,https://www.crunchbase.com/organization/inside-secure,"Security, Semiconductor, Software","Meyreuil, Provence-Alpes-Cote d'Azur, France",Inside Secure is a fabless company providing open-standard contactless payment and near field communication semiconductors and software.,"7,802"
Infinity Augmented Reality,https://www.crunchbase.com/organization/infinity-augmented-reality,"Artificial Intelligence, Augmented Reality, Enterprise Software","Petah Tiqva, HaMerkaz, Israel",InfinityAR’s technology can turn any device into a powerful content augmentation platform.,"7,848"
IndiaHomes,https://www.crunchbase.com/organization/indiahomes,"Intellectual Property, Property Management, Real Estate","New Delhi, Delhi, India",Indiahomes is a real estate advisory that enables home buyers to make the decisions when it comes to buying a property.,"7,906"
InfoBionic,https://www.crunchbase.com/organization/infobionic,"Biotechnology, Health Care, Medical Device","Lowell, Massachusetts, United States","InfoBionic develops MoMe System, a patient monitoring platform that allows physicians to accurately diagnose and treat patients.","7,931"
if(we),https://www.crunchbase.com/organization/tagged,"Consumer, Internet, Social Media","San Francisco, California, United States",if(we) is a social media company that incubates social products to enable meaningful connections between people.,"8,022"
Impraise,https://www.crunchbase.com/organization/impraise,"Human Resources, Mobile, SaaS","New York, New York, United States","Impraise is a web and mobile app for sharing actionable, timely feedback between colleagues.","8,048"
its learning,https://www.crunchbase.com/organization/its-learning,"E-Learning, Education, SaaS","Bergen, Hordaland, Norway",its learning develops e-learning platforms and SaaS-based educational for learners and teachers from 3 to 103.,"8,069"
ICON Aircraft,https://www.crunchbase.com/organization/icon,"Aerospace, Hardware, Infrastructure, Software, Transportation","Los Angeles, California, United States","ICON Aircraft's mission is to bring the freedom, fun, and adventure of flying to all who have dreamed of flight.","8,089"
Inivata,https://www.crunchbase.com/organization/inivata,"Biotechnology, Genetics, Health Care, Medical Device","Cambridge, Massachusetts, United States",Inivata is a clinical cancer genomics company harnessing the emerging potential of circulating DNA analysis,"8,130"
InsightRX,https://www.crunchbase.com/organization/insightrx,"Health Care, mHealth, Predictive Analytics","San Francisco, California, United States",An analytics platform for precision medicine,"8,151"
Iron.io,https://www.crunchbase.com/organization/iron-io,"Cloud Computing, Enterprise Software, Infrastructure","San Francisco, California, United States",Iron.io is a scalable cloud-based message queue and processing platform for building distributed cloud applications.,"8,158"
Insticator,https://www.crunchbase.com/organization/insticator,"Advertising Platforms, Digital Media, Internet, Internet of Things, Software","New York, New York, United States","Insticator increases engagement and ad revenue for publishers with interactive content, while enhancing brands' product intent.","8,176"
IOpipe,https://www.crunchbase.com/organization/iopipe,"Cloud Infrastructure, Information Technology, Internet of Things, SaaS","Seattle, Washington, United States",IOpipe is the serverless DevOps platform built for teams building and running event-driven architectures in AWS Lambda.,"8,179"
INMAN,https://www.crunchbase.com/organization/inman,E-Commerce,"Guangzhou, Guangdong, China",INMAN is a Chinese online retail brand for clothes such as cotton-linen articles for daily use.,"8,180"
IndiaMART,https://www.crunchbase.com/organization/indiamart,"B2B, E-Commerce, Procurement, SaaS, Small and Medium Businesses","Noida, Uttar Pradesh, India",IndiaMART.com is India’s largest online marketplace connecting buyers with suppliers.,"8,306"
Improvado.io,https://www.crunchbase.com/organization/improvado-io,"Advertising, Database, Marketing","San Francisco, California, United States",Data aggregation for Marketers. All marketing data in one place without developers.,"8,346"
iD Fresh Food,https://www.crunchbase.com/organization/id-fresh-food,"E-Commerce, Food and Beverage, Retail","Bengaluru, Karnataka, India",ID Fresh Food is a Bangalore-based company that offers Indian food.,"8,366"
iFunding,https://www.crunchbase.com/organization/ifunding,"Crowdfunding, Financial Services, FinTech, Real Estate, Real Estate Investment","New York, New York, United States",Leading commercial real estate investment platform giving accredited investors access to investment opportunities online.,"8,387"
iovation,https://www.crunchbase.com/organization/iovation,"FinTech, Fraud Detection, Identity Management, Security","Portland, Oregon, United States",Device-based fraud prevention and multi-factor consumer authentication solution to safeguard businesses at every touch point.,"8,389"
Intelligo Group,https://www.crunchbase.com/organization/intelligo-group,"Artificial Intelligence, Information Technology, Machine Learning, Risk Management","New City, New York, United States",Intelligo uses AI and machine learning to speed up and automate background checks.,"8,445"
Impel NeuroPharma,https://www.crunchbase.com/organization/impel-neuropharma,"Delivery, Health Care, Medical Device","Seattle, Washington, United States",Impel NeuroPharma is a medical device company developing a novel drug delivery device that uses direct nose-to-brain delivery.,"8,481"
ICICI Prudential Life Insurance,https://www.crunchbase.com/organization/icici-prulife-insurance,"Insurance, Life Insurance, Retirement","Mumbai, Maharashtra, India","ICICI Prudential Life Insurance Company Ltd. is one of the life insurance players in India and it has assets held over Rs. 100,000 Cr.","8,535"
Instabridge,https://www.crunchbase.com/organization/instabridge,"Mobile, Mobile Apps, Wireless","Stockholm, Stockholms Lan, Sweden","Instabridge is a Wi-Fi sharing community and mobile app, particularly popular in Brazil and Mexico.","8,566"
Inari Medical,https://www.crunchbase.com/organization/inari-medical,"Health Care, Medical, Medical Device","Aliso Viejo, California, United States",Inari Medical is a medical device company developing devices for the interventional treatment of cardiovascular diseases.,"8,576"
IOS Health Systems,https://www.crunchbase.com/organization/ios,"Hardware, Health Care, Medical, Public Relations","Miami, Florida, United States","IOS Health Systems develops practice management and paperless office solutions, and web-based electronic medical records.","8,578"
InnerChef,https://www.crunchbase.com/organization/inner-chef,"Cooking, E-Commerce, Food and Beverage, Food Delivery, Online Portals","Gurgaon, Haryana, India",InnerChef is an online food discovery and delivery experience that will make the foodie in you come alive.,"8,600"
Innoviti,https://www.crunchbase.com/organization/innoviti,"Finance, Point of Sale","Bangalore, Karnataka, India",Innoviti provides solutions for improving operational efficiency and enhancing customer experience in every payment transaction.,"8,626"
Inboard Technology,https://www.crunchbase.com/organization/inboard-technology,"Consumer Electronics, Electronics, Transportation","Santa Cruz, California, United States",Inboard Technology is a manufacturer of high-performance lightweight transportation solutions.,"8,634"
Investcorp,https://www.crunchbase.com/organization/investcorp-2,"Asset Management, Finance, Financial Services","Manama, Al Manamah, Bahrain","Investcorp is a provider and manager of alternative investment products, serving high-net-worth private and institutional clients.","8,644"
IntelePeer,https://www.crunchbase.com/organization/intelepeer,"Developer APIs, Enterprise Software, Information Technology, Messaging, PaaS, SMS, Telecommunications, Unified Communications, VoIP","San Mateo, California, United States","IntelePeer delivers ready to use, cloud-based, multi-channel business communications ","8,651"
Intrinsic Therapeutics,https://www.crunchbase.com/organization/intrinsic-therapeutics,"Biotechnology, Health Care, Medical Device, Wellness","Woburn, Massachusetts, United States",Intrinsic Therapeutics is a medical device company developing therapies to treat disc herniations in the spine for discectomy patients.,"8,669"
Islands,https://www.crunchbase.com/organization/islands,"Apps, Mobile Apps, Software","Isle of Man, Europe",Islands is a digital platform that people can use to communicate with each other.,"8,670"
Investec,https://www.crunchbase.com/organization/investec,Banking,"Cape Town, NA - South Africa, South Africa",Investec is a specialist bank and asset management company that provides various financial products and services.,"8,699"
Iron Ox,https://www.crunchbase.com/organization/iron-ox,"Green Building, GreenTech, Robotics, Sustainability","San Carlos, California, United States","Robotic farms for better produce, everywhere","8,711"
iCar Asia,https://www.crunchbase.com/organization/icar-asia,"Automotive, Internet, Online Portals","Kuala Lumpur, Kuala Lumpur, Malaysia",iCar Asia is a network of online automotive sites that provides a platform which connects buyers and sellers.,"8,734"
Imagry,https://www.crunchbase.com/organization/imagry,"Automotive, Crowdsourcing, Internet of Things, Mobile, Mobile Devices, Publishing, Software, Wearables","Columbus, Ohio, United States",Imagry is developing software for level 4/5 automated driving,"8,815"
Intiva Health,https://www.crunchbase.com/organization/intiva-health,Health Care,"Austin, Texas, United States",Intiva Health is the first complete career management platform made exclusively for today’s healthcare professionals.,"8,879"
INVIDI Technologies,https://www.crunchbase.com/organization/invidi-technologies,"Advertising, Software, TV","Princeton, New Jersey, United States","INVIDI Technologies offers Advatar, an application that delivers addressable targeted advertising and marketing messages to viewers.","8,913"
Impinj,https://www.crunchbase.com/organization/impinj,"Internet of Things, RFID, Software","Seattle, Washington, United States","Impinj is a provider of RAIN RFID solutions that deliver Item Intelligence to retail, healthcare and other industries.","8,992"
IguanaFix,https://www.crunchbase.com/organization/iguanafix,"E-Commerce, Home Renovation, Mobile","Buenos Aires, Distrito Federal, Argentina",Leading Home Improvement marketplace in Latin America.,"8,994"
Ink,https://www.crunchbase.com/organization/inkcloud-me,"Digital Media, Information Technology, Printing","San Francisco, California, United States","The easy, two-way bridge between physical and digital.","9,010"
InfoSum,https://www.crunchbase.com/organization/cognitive-logic,"Analytics, Big Data, Developer Platform, Information Services, Information Technology","Basingstoke, Hampshire, United Kingdom",InfoSum is driving trusted data collaboration through decentralized technology.,"9,039"
Idomoo,https://www.crunchbase.com/organization/idomoo,"CRM, Enterprise Software","Hod Hasharon, HaMerkaz, Israel",Idomoo delivers video-based digital CRM solutions for enterprises to improve communication with their customers.,"9,051"
Iris.ai,https://www.crunchbase.com/organization/iris-ai,"Artificial Intelligence, Assistive Technology, EdTech, Innovation Management, Product Research, Visual Search","Oslo, Oslo, Norway","Iris is an AI Science Assistant, helping R&D double productivity when seeking out new opportunities in published research.","9,079"
Influenster,https://www.crunchbase.com/organization/influenster,"Advertising, Market Research, Social Media","New York, New York, United States",Influenster is a digital destination where millions of consumers research and review products and where brands can connect with shoppers.,"9,090"
InnoCentive,https://www.crunchbase.com/organization/innocentive,"Collaboration, Crowdsourcing, Enterprise Software","Waltham, Massachusetts, United States",InnoCentive is an open innovation company that crowdsources commission research and development problems.,"9,104"
Immusoft,https://www.crunchbase.com/organization/immusoft,"Biotechnology, Therapeutics","Seattle, Washington, United States","Immusoft, a biotechnology company, commercializes technologies that program the human immune system by modifying the DNA in related cells.","9,174"
Intel,https://www.crunchbase.com/organization/intel,"Hardware, Manufacturing, Product Design, Semiconductor","Santa Clara, California, United States","Intel designs, manufactures, and sells integrated digital technology platforms worldwide.","9,203"
ihush.com,https://www.crunchbase.com/organization/ihush-com,"E-Commerce, Fashion, Internet","Shanghai, Shanghai, China",Ihush is an online sales platform offering special sale items from international fashion brands.,"9,221"
iCandy Interactive Limited,https://www.crunchbase.com/organization/icandy-interactive-limited,"Digital Entertainment, Mobile, Software","Kuala Lumpur, Kuala Lumpur, Malaysia",iCandy Interactive is an investment holding company that invests in studios.,"9,228"
Innowatts,https://www.crunchbase.com/organization/innowatts,"Consumer, Energy, Energy Management, Marketplace","Houston, Texas, United States",Energy At Hand™ Houston based energy technology company creating and innovating personalized energy products.,"9,275"
IQMS,https://www.crunchbase.com/organization/iqms,"Enterprise Software, ERP, Supply Chain Management","Paso Robles, California, United States","IQMS is an innovator in the design, development, and deployment of enterprise resource planning (ERP) and MES software.","9,305"
Internet Archive,https://www.crunchbase.com/organization/internet-archive,"E-Learning, Education, Non Profit","San Francisco, California, United States",The Internet Archive is a 501(c)(3) non-profit that was founded to build an Internet library.,"9,308"
Inspo Network,https://www.crunchbase.com/organization/inspo-network,"Brand Marketing, Digital Media, Media and Entertainment, Video, Video Advertising","Seattle, Washington, United States","Inspo Network helps Creators inspire their audiences through original, premium video experiences.","9,362"
InstaFreight,https://www.crunchbase.com/organization/instafreight,Logistics,"Berlin, Berlin, Germany","InstaFreight is a digital forwarding company for B2B customers, that enables fast and uncomplicated processing of freight transports.","9,365"
Insly,https://www.crunchbase.com/organization/insly,"FinTech, Information Technology, Insurance, Marketplace, Software","London, England, United Kingdom",Insly is cloud-based insurance software for insurance brokers and agents to replace papers and spreadsheets.,"9,382"
iUNU,https://www.crunchbase.com/organization/iunu,"Agriculture, Artificial Intelligence, Computer, Energy, Industrial, Renewable Energy","Seattle, Washington, United States",iUNU is an industrial computer vision company.,"9,386"
Innovation Factory (Canada),https://www.crunchbase.com/organization/innovation-factory-canada,Non Profit,"Hamilton, Ontario, Canada",Innovation Factory is a not-for-profit Regional Innovation Centre (RIC) funded by the Ontario Network of Entrepreneurs (ONE).,"9,404"
InviteManager,https://www.crunchbase.com/organization/spotlight-ticket-management,"Computer, SaaS, Software","Calabasas, California, United States","InviteManager connects customers with their passions through a mobile, desktop, and CRM application automating customer entertainment.","9,441"
Identified,https://www.crunchbase.com/organization/identified-com,"Analytics, Recruiting, Social Media, Social Recruiting","San Francisco, California, United States","Identified, a big data and analytics company, pioneers a technology transforming social data from Facebook into professional intelligence.","9,448"
Icebrg,https://www.crunchbase.com/organization/icebrg,"Developer Platform, Network Security, Security","Seattle, Washington, United States",Icebrg is a startup focused on network security.,"9,487"
Ivantis,https://www.crunchbase.com/organization/ivantis,"Health Care, Health Diagnostics, Medical Device","Irvine, California, United States","Ivantis is focused on developing an innovative treatment for glaucoma which includes eye drops, laser therapy, and surgery.","9,521"
iHealth Labs,https://www.crunchbase.com/organization/ihealth-lab-inc,"Fitness, Health Care, Wellness","Mountain View, California, United States","iHealth offers cloud-based, personal healthcare products for individuals of all ages to take a more active role in managing their health.","9,649"
Ineda Systems,https://www.crunchbase.com/organization/ineda-systems,"Computer, Consumer, Hardware, Semiconductor","Santa Clara, California, United States",Ineda Systems is a startup developing low power SoCs for use in both consumer and enterprise applications.,"9,686"
ivi.ru,https://www.crunchbase.com/organization/ivi-ru,"Internet, Video, Video Streaming","Moskva, Tyumen', Russian Federation","ivi.ru is a Russian online video streaming service that offers legal, license-length content.","9,691"
inRiver,https://www.crunchbase.com/organization/inriver,"Fashion, Logistics, Manufacturing, Retail, Wholesale","Malmö, Skane Lan, Sweden",inRiver provides PIM solutions that assist companies in distributing product information.,"9,721"
Invivox,https://www.crunchbase.com/organization/invivox,Professional Services,"Rennes, Bretagne, France",Invivox is the first worldwide medical platform,"9,763"
iSIGHT Partners,https://www.crunchbase.com/organization/isight-partners,"Cyber Security, Information Technology, Security","Dallas, Texas, United States","Since 2007, iSIGHT Partners has been recognized as the leader in cyber threat intelligence.","9,934"
IntegenX,https://www.crunchbase.com/organization/integenx,"Analytics, Biotechnology, Health Diagnostics","Pleasanton, California, United States","IntegenX designs, manufactures and markets automation systems facilitating reliable micro sample preparation and analysis.","9,986"
Invertex,https://www.crunchbase.com/organization/invertex,"3D Technology, Computer, E-Commerce","Israel, Asia",Invertex leverages 3D scanning to allow a customer specific e-commerce experience and create mass customization product lines.,"10,027"
ImmunoGen,https://www.crunchbase.com/organization/immunogen,"Biotechnology, Health Care, Medical","Waltham, Massachusetts, United States",ImmunoGen engages in the research and development of antibody-based anticancer therapeutics using its targeted antibody payload technology.,"10,031"
IndiaFirst Life Insurance,https://www.crunchbase.com/organization/indiafirst-life-insurance,Insurance,"Mumbai, Maharashtra, India",An Insurance  Company.,"10,043"
Inozyme ,https://www.crunchbase.com/organization/inozyme,"Biotechnology, Health Care, Medical, Pharmaceutical","Cambridge, Massachusetts, United States",Inozyme  is a biotechnology company that develops medicines to treat rare diseases of calcification.,"10,058"
Inspectorio,https://www.crunchbase.com/organization/inspectorio,"Information Technology, Quality Assurance, Supply Chain Management","Minneapolis, Minnesota, United States",Inspectorio is a leader in the inspection software industry. ,"10,075"
iGenius,https://www.crunchbase.com/organization/igenius-2,"Artificial Intelligence, Business Intelligence, Computer Vision, Machine Learning, Natural Language Processing, SaaS","San Jose, California, United States",Artificial Intelligence company researching and developing solutions with the aim to simplify the relationship between people and data. ,"10,125"
imgix,https://www.crunchbase.com/organization/imgix,"Developer Tools, Hardware, Internet","San Francisco, California, United States",Imgix is a hosted service that provides the simplest way to deliver the highest quality images to users as fast as possible.,"10,141"
Inovio Pharmaceuticals,https://www.crunchbase.com/organization/inovio-pharmaceuticals,"Biotechnology, Health Care, Therapeutics","Blue Bell, Pennsylvania, United States",Inovio is revolutionizing vaccines to prevent and treat today's cancers and challenging infectious diseases.,"10,148"
italki,https://www.crunchbase.com/organization/italki,"E-Learning, EdTech, Education, Language Learning, Marketplace","Kowloon, Hong Kong, Asia",italki is an eLearning platform that connects its users with online language teachers around the world.,"10,178"
IceKredit,https://www.crunchbase.com/organization/icekredit-2,"Artificial Intelligence, Big Data, FinTech, Machine Learning","Shanghai, Shanghai, China",IceKredit is a risk management platform based on big data and artificial intelligence.,"10,192"
iCarsClub,https://www.crunchbase.com/organization/icarsclub,"Car Sharing, E-Commerce, Marketplace","Singapore, Central Region, Singapore",iCarsClub is a Singaporean peer-to-peer car sharing marketplace for car renters and owners.,"10,206"
iStaging,https://www.crunchbase.com/organization/istaging,"Augmented Reality, Consumer Software, Enterprise Software, Information Technology, Interior Design, Real Estate, Software, Tourism, Virtual Reality","Taipei, T'ai-pei, Taiwan",iStaging makes it easy and affordable to turn objects and spaces into immersive augmented and virtual reality experiences. ,"10,207"
iROKOtv,https://www.crunchbase.com/organization/irokotv,"Digital Media, Film, TV","London, England, United Kingdom",iROKOtv is a web-based platform that provides free and paid-for Nigerian films on-demand.,"10,231"
IdeaFlow,https://www.crunchbase.com/organization/ideaflow,"Artificial Intelligence, B2B, SaaS",,A human-AI hybrid “shared brain” for organizations ,"10,336"
Ioxus,https://www.crunchbase.com/organization/ioxus,"Electronics, Industrial, Manufacturing","Oneonta, New York, United States","Ioxus develops, manufactures and commercializes ultracapacitor technology for the military, transportation and alternative energy markets.","10,373"
Insys Therapeutics,https://www.crunchbase.com/organization/insys-therapeutics,"Biotechnology, Medical, Pharmaceutical","Chandler, Arizona, United States",Insys Therapeutics is a specialty pharmaceutical company that develops and commercializes innovative supportive care products.,"10,426"
Intello,https://www.crunchbase.com/organization/intello,"Analytics, SaaS, Software","New York, New York, United States",Intello is an end-to-end SaaS optimization provider. ,"10,428"
Iwjw,https://www.crunchbase.com/organization/iwjw-iwjw,"Internet, Online Portals, Real Estate","Shanghai, Shanghai, China",Iwjw is a Shanghai-based online real estate agency,"10,466"
IDAGIO,https://www.crunchbase.com/organization/idagio,Apps,"Berlin, Berlin, Germany",IDAGIO is a classical music streaming service that has been tailor-made for classical music.,"10,511"
ItemMaster,https://www.crunchbase.com/organization/itemmaster,"Consumer, Digital Media, E-Commerce, Retail","Chicago, Illinois, United States","ItemMaster's cloud platform creates, manages, expands, & delivers structured product content for the $800B U.S. Food & Bev marketplace.","10,589"
Inuitive,https://www.crunchbase.com/organization/inuitive,"Augmented Reality, Semiconductor, Virtual Reality","Ra'anana, HaMerkaz, Israel",Inuitive is a fabless semiconductor company.,"10,613"
iBanFirst,https://www.crunchbase.com/organization/fx4biz,FinTech,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium",The financial services platform for SMEs.,"10,626"
Intento,https://www.crunchbase.com/organization/intento,"Artificial Intelligence, Developer APIs","Berkeley, California, United States",Cognitive Services for Your Business,"10,759"
