Organization Name,Organization Name URL,Categories,Headquarters Location,Description,CB Rank (Company)
Activate,https://www.crunchbase.com/organization/bloglovin,"Beauty, E-Commerce, Fashion, Lifestyle","Stockholm, Stockholms Lan, Sweden","Activate, formerly known as Bloglovin', is a blog aggregator that allows for multiple blog viewing from one place.","3,799"
Abe's Market,https://www.crunchbase.com/organization/abes-market,"E-Commerce, Marketplace, Social Entrepreneurship","Chicago, Illinois, United States",Abe’s Market is an online marketplace that provides natural product entrepreneurs with a platform to showcase their products.,"3,810"
AtScale,https://www.crunchbase.com/organization/atscale,"Analytics, Big Data, Internet, Software","San Mateo, California, United States",Make Business Intelligence Work on Big Data,"3,817"
Artemis Health,https://www.crunchbase.com/organization/artemis-health-inc,"Analytics, Data Visualization, Health Care","Salt Lake City, Utah, United States",Empowering employers to eliminate wasted health spend with data.,"3,826"
Autogrid,https://www.crunchbase.com/organization/autogrid,"Analytics, Big Data, Energy, GovTech, Real Time, SaaS, Software","Redwood City, California, United States",AutoGrid Systems organizes energy data and employs big data analytics to generate real-time predictions that create actionable data.,"3,845"
Amino Payments,https://www.crunchbase.com/organization/amino-2,"Blockchain, Financial Services, Payments","Philadelphia, Pennsylvania, United States","Amino is a payments company bringing transparency to online advertising by eliminating fraud, waste, and abuse.","3,847"
Appian,https://www.crunchbase.com/organization/appian,"Cloud Computing, Developer Tools, Enterprise Software, Industrial, Mobile, Software","Reston, Virginia, United States",Appian provides a leading low-code software development platform that enables organizations to rapidly develop powerful applications.,"3,875"
Alignment Healthcare,https://www.crunchbase.com/organization/alignment-healthcare,"Health Care, Hospital, Medical","Irvine, California, United States",Alignment Healthcare is dedicated to transforming the complex and confusing process of medical treatment,"3,888"
Apixio,https://www.crunchbase.com/organization/apixio,"Analytics, Big Data, Health Care, Information Technology","San Mateo, California, United States",The data science company for healthcare,"3,899"
AiFi,https://www.crunchbase.com/organization/aifi-c8f8,"Artificial Intelligence, Retail Technology, Software","Santa Clara, California, United States",AiFi is a computer vision startup that provides cashier-free retail software.,"3,906"
AwesomenessTV,https://www.crunchbase.com/organization/awesomeness-tv,"Media and Entertainment, TV, TV Production","Los Angeles, California, United States",AwesomenessTV is a next generation media company serving the global Generation Z audience,"3,918"
aCommerce,https://www.crunchbase.com/organization/acommerce,"E-Commerce, Internet, Logistics","Bangkok, Krung Thep, Thailand","aCommerce offers end-to-end e-commerce solutions for retailers, brands, and manufacturers in Southeast Asia.","3,924"
Assurex Health,https://www.crunchbase.com/organization/assurerx-health,"Biotechnology, Genetics, Medical Device, Pharmaceutical","Mason, Ohio, United States",Assurex Health offers a medicine platform technology for clinicians to determine drugs for patients with chronic medical conditions.,"3,935"
APTOIDE,https://www.crunchbase.com/organization/aptoide,"Android, App Discovery, Enterprise Software, Mobile","Lisboa, Lisboa, Portugal","APTOIDE, an independent Android app store that allows developers, OEM, telcos, and integrators to create and manage their own Android store.","3,956"
Adform,https://www.crunchbase.com/organization/adforrm,"Advertising, Internet, Software","Copenhagen, Hovedstaden, Denmark","Making display advertising simple, relevant, rewarding for advertisers, agencies and publishers","3,992"
Aibee ,https://www.crunchbase.com/organization/alibee,Artificial Intelligence,"Beijing, Beijing, China",Aibee ,"4,004"
AutoFi,https://www.crunchbase.com/organization/autofi,"Automotive, Financial Services, Point of Sale","San Francisco, California, United States",AutoFi is a point of sale solution for financing a vehicle online,"4,039"
Adjust,https://www.crunchbase.com/organization/adjust-2,"Analytics, Business Intelligence, Fraud Detection, Mobile","Berlin, Berlin, Germany","Adjust is a business intelligence platform for mobile apps, providing the highest quality analytics and attribution solutions.","4,042"
Affordplan,https://www.crunchbase.com/organization/affordplan,"E-Commerce, FinTech, Health Care, Hospitality","New Delhi, Delhi, India",A tech product for doctors and patients to co-design payment plans for non-emergency healthcare services.,"4,044"
Aireon,https://www.crunchbase.com/organization/aireon,"Air Transportation, Industrial, Public Transportation","Mclean, Virginia, United States",Aireon plans to transform the business of air traffic management on a global scale by providing an infrastructure that will enable,"4,047"
Airtame,https://www.crunchbase.com/organization/airtame,"Cloud Management, Hardware, Software, Wireless","Copenhagen, Hovedstaden, Denmark",Airtame is the most user-friendly wireless HDMI streaming solution for schools and businesses,"4,092"
Ablynx,https://www.crunchbase.com/organization/ablynx,"Biopharma, Biotechnology, Pharmaceutical","Zwijnaarde, Oost-Vlaanderen, Belgium",Ablynx is a biopharmaceutical company engaged in the discovery and development of nanobodies.,"4,095"
Accedo,https://www.crunchbase.com/organization/accedo-broadband,"Consumer Electronics, Digital Media, Software, Video","Hungary, Europe","Accedo is a provider of interactive apps for smart TVs and connected TV devices for media companies, consumer electronics and TV operators.","4,097"
Avenue Supermarts (D-Mart ),https://www.crunchbase.com/organization/avenue-supermarts-d-mart,Retail,"Mumbai, Maharashtra, India",DMart is a one-stop supermarket chain that aims to offer customers a wide range of basic home,"4,108"
Africa's Talking,https://www.crunchbase.com/organization/africas-talking,"Developer APIs, Information Technology, Mobile, Telecommunications","Nairobi, Nairobi Area, Kenya","Africa's Talking, a mobile solutions firm integrating reliable two-way SMS, voice, and USSD functionality across mobile providers in Africa.","4,114"
Allset,https://www.crunchbase.com/organization/allset,"Apps, B2B, Consumer Applications, Food and Beverage, Mobile, Mobile Apps, Restaurants, Service Industry","San Francisco, California, United States","Dining out for busy restaurant lovers. Live in SF, NYC, Chicago, Boston, Austin, Seattle, LA, San Jose, Houston, and Las Vegas.","4,119"
Ascend.io,https://www.crunchbase.com/organization/ascend-io,"Big Data, Software","Palo Alto, California, United States",Ascend is a platform for the rapid creation of big data solutions without big data code.,"4,134"
AbleTo,https://www.crunchbase.com/organization/ableto,"Fitness, Health Care, Wellness","New York, New York, United States","AbleTo, Inc. is a market leader in providing technology-enabled behavioral health care","4,171"
Algomi,https://www.crunchbase.com/organization/algomi-ltd,"FinTech, Information Services, Sales, Software","London, England, United Kingdom",Algomi develops and provides software for fixed-income market data.,"4,194"
Aria Systems,https://www.crunchbase.com/organization/aria-systems,"Billing, Cloud Computing, Enterprise Software, SaaS, Subscription Service","San Francisco, California, United States","Aria helps enterprises grow their recurring revenue businesses with an agile billing system that maximizes customer satisfaction, retention.","4,206"
Anagog,https://www.crunchbase.com/organization/anagog,"App Marketing, Artificial Intelligence, Automotive, Business Intelligence, Internet of Things, Location Based Services, Mobile, Mobile Apps, Navigation, Parking, Retail Technology, Transportation","Tel Aviv, Tel Aviv, Israel","Anagog, Turning Mobility into Utility.","4,209"
Applied Materials,https://www.crunchbase.com/organization/applied-materials,"Electronics, Manufacturing, Semiconductor","Santa Clara, California, United States","Applied Materials provides manufacturing solutions for the semiconductor, flat panel display and solar photovoltaic industries.","4,226"
Algorithmia,https://www.crunchbase.com/organization/algorithmia,"Artificial Intelligence, Cloud Computing, Software","Seattle, Washington, United States","Algorithmia is an open marketplace for algorithms, enabling developers to create tomorrows smart applications today.","4,227"
Alto Pharmacy,https://www.crunchbase.com/organization/scriptdash,"Health Care, Medical","San Francisco, California, United States",Building the world's most patient-centric pharmacy.,"4,234"
Ample Foods,https://www.crunchbase.com/organization/ample-foods,"Food and Beverage, Food Processing","San Francisco, California, United States",Ample Foods creates optimally nutritious meals in bottles.,"4,237"
Amicus Therapeutics,https://www.crunchbase.com/organization/amicus-therapeutics,"Biotechnology, Health Care, Pharmaceutical","Cranbury, New Jersey, United States",Amicus Therapeutics is a biopharmaceutical company developing therapies for the treatment of rare and orphan diseases.,"4,257"
AB Tasty,https://www.crunchbase.com/organization/ab-tasty,"Advertising, Analytics, E-Commerce, Test and Measurement","Paris, Ile-de-France, France","AB Tasty helps marketers increase online conversions through A/B testing, data insights, personalization, and user engagement","4,258"
Arista Networks,https://www.crunchbase.com/organization/arista-networks,"Cloud Computing, Data Center Automation, Hardware, Information Technology, Software","Santa Clara, California, United States",Arista Networks is a computer networking firm delivering cloud networking solutions for large data center and computer environments.,"4,271"
Akero Therapeutics,https://www.crunchbase.com/organization/akero-therapeutics,"Biotechnology, Life Science","Cambridge, Massachusetts, United States",Akero Therapeutics is a biotechnology company.,"4,279"
Aquifi,https://www.crunchbase.com/organization/aquifi,"3D Technology, Artificial Intelligence, Computer Vision, Electronics, Software","Palo Alto, California, United States","Automation of Logistics, Manufacturing and e-Commerce processes using AI trained and deployed with proprietary 3D color sensors","4,285"
Asian Development Bank,https://www.crunchbase.com/organization/asian-development-bank,"Finance, ICT, Non Profit","Philippines, Asia","ADB provides developing nations with loans, advice, technical assistance, equity investments, and grants for development activities.","4,302"
A Million Ads,https://www.crunchbase.com/organization/a-million-ads,"Advertising, Audio","London, England, United Kingdom",Dynamic creative and personalisation for Digital Media,"4,313"
AISpeech,https://www.crunchbase.com/organization/aispeech,"Analytics, Computer, Enterprise Software","Jiangshan, Zhejiang, China","AI Speech Ltd is a high-tech start up specialized in computer speech recognition, analysis.","4,316"
Avizia,https://www.crunchbase.com/organization/avizia,"Communications Infrastructure, Health Care, Health Diagnostics, Information Technology, mHealth, Telecommunications","Reston, Virginia, United States","Avizia uses Cisco TelePresence technology to enable HD, real-time video collaboration in hospitals amongst patients and professionals.","4,331"
Alpaca,https://www.crunchbase.com/organization/alpacadb,"Artificial Intelligence, Developer APIs, Financial Services, FinTech, IaaS, Machine Learning, PaaS, Trading Platform","San Mateo, California, United States",Commission free algo trading platform,"4,335"
Arcadia Data,https://www.crunchbase.com/organization/arcadia-data,"Analytics, Big Data, Software","San Mateo, California, United States",Arcadia Data builds the industry’s only Unified Visual Analytics and BI Platform for big data.,"4,345"
Advance Medical,https://www.crunchbase.com/organization/advance-medical-inc,"Health Care, Home Health Care, Hospital","Westwood, Massachusetts, United States",Advance Medical is a hospital & health care company offering home and health care services.,"4,357"
Astro Technology,https://www.crunchbase.com/organization/astro-technology,"Artificial Intelligence, Collaboration, Email, Enterprise Software, Mobile Apps, Productivity Tools","Palo Alto, California, United States","Astro offers modern email and calendar apps, powered by artificial intelligence.","4,373"
Altr ,https://www.crunchbase.com/organization/altr-6b82,"Computer, Security, Software","Austin, Texas, United States","Altr is an Austin, Texas-based provider of a data-security platform.","4,377"
Academia.edu,https://www.crunchbase.com/organization/academia-edu,"Analytics, Education, Social Media","San Francisco, California, United States",Academia.edu is a platform for academics to share research papers and monitor analytics around the impact of their research.,"4,392"
Athos,https://www.crunchbase.com/organization/athos,"Fashion, Fitness, Health Care, Wearables","Redwood City, California, United States",The Athos mission is to help athletes train more effectively and reach their performance goals faster.,"4,396"
Avere Systems,https://www.crunchbase.com/organization/avere-systems,"Cloud Infrastructure, Data Storage, Hardware, Web Hosting","Pittsburgh, Pennsylvania, United States",Avere Systems offers NAS optimization solutions designed to scale performance and take advantage of new flash-based storage media.,"4,401"
Area 1 Security,https://www.crunchbase.com/organization/area-1-security,"Cyber Security, Network Security, Security","Redwood City, California, United States",Area 1 actively identifies and prevents advanced socially engineered attacks before they impact your enterprise.,"4,410"
AdMob,https://www.crunchbase.com/organization/admob,"Ad Network, Advertising, Apps, Marketing, Mobile","Mountain View, California, United States",AdMob is a mobile advertising network that helps app developers monetize and promote their mobile and tablet apps with ads.,"4,433"
Airtime,https://www.crunchbase.com/organization/airtime,"Messaging, Photography, Social Media, Video, Video Chat, Video on Demand","New York, New York, United States",Airtime is a live video platform that allows people to stay in touch with their closest family and friends through real-time sharing.,"4,474"
American Express,https://www.crunchbase.com/organization/americanexpress,"Finance, Financial Services, Payments","New York, New York, United States","American Express is a global financial services company best known for its credit card, charge card and traveler’s cheque businesses.","4,489"
Act-On Software,https://www.crunchbase.com/organization/act-on-software,"Computer, Enterprise Software, Marketing Automation","Portland, Oregon, United States",Act-On Software’s cloud-based integrated marketing platform is the foundation for marketing success in midsize businesses.,"4,491"
ADARA,https://www.crunchbase.com/organization/adara-media,"Advertising, Internet, Travel","Mountain View, California, United States",ADARA leverages global travel data to drive future business performance.,"4,496"
Axiom,https://www.crunchbase.com/organization/axiom,Legal,"New York, New York, United States","Global leading alternative legal services provider with 2,000+ employees across three continents. Provides talent + tech to F100 and beyond.","4,499"
ACV Auctions,https://www.crunchbase.com/organization/acv-auctions,"Apps, Automotive, Mobile Apps","Buffalo, New York, United States",ACV Auctions is a web and mobile app for car dealers to facilitate wholesale vehicle auctions,"4,507"
Aminex Therapeutics,https://www.crunchbase.com/organization/aminex-therapeutics,"Biotechnology, Therapeutics","Kirkland, Washington, United States",Aminex Therapeutics develops small molecule based cancer treatment solutions.,"4,509"
Appcues,https://www.crunchbase.com/organization/appcues,"Marketing Automation, Predictive Analytics, SaaS, Software","Boston, Massachusetts, United States",Appcues is a User Onboarding Software Solution.,"4,537"
Apptentive,https://www.crunchbase.com/organization/apptentive,"Analytics, Android, Communications Infrastructure, Developer Tools, iOS, Mobile, SaaS","Seattle, Washington, United States","Apptentive’s mobile customer engagement software helps companies listen to, engage with, and retain their customers.","4,543"
AutopilotHQ,https://www.crunchbase.com/organization/autopilot-2,"Developer Tools, Lead Management, Marketing, Marketing Automation, SaaS, Small and Medium Businesses","San Francisco, California, United States",Autopilot is visual marketing software for automating customer journeys,"4,548"
AImotive,https://www.crunchbase.com/organization/aImotive,"Artificial Intelligence, Automotive, Cloud Computing, Computer Vision, Data Visualization, Hardware, Information Technology, Robotics, Software","Budapest, Budapest, Hungary","AImotive is gearing up to be the leading provider of camera-first, AI-powered, Level 5 self-driving technology.","4,560"
AnyDesk Software,https://www.crunchbase.com/organization/anydesk-software-gmbh,"Collaboration, Customer Service, Meeting Software, Software","Stuttgart, Baden-Wurttemberg, Germany",AnyDesk is the world's most comfortable remote desktop application.,"4,569"
Azuri Technologies,https://www.crunchbase.com/organization/azuri-technologies,"Energy, Renewable Energy, Solar","Cambridge, Cambridgeshire, United Kingdom",Azuri's objective is to bring power at scale to off-grid customers worldwide.,"4,577"
Abcam,https://www.crunchbase.com/organization/abcam,"Biotechnology, Events, Medical","Cambridge, Cambridgeshire, United Kingdom",Abcam is a producer and distributor of high quality research-grade antibodies and associated proteomics research products.,"4,585"
Answers Corporation,https://www.crunchbase.com/organization/answers,"Content, Mobile, Social Media","Saint Louis, Missouri, United States","Answers empowers consumers, brands and organizations with the information they need to make better-informed decisions.","4,592"
AV Homes,https://www.crunchbase.com/organization/av-homes,"Commercial Real Estate, Property Management, Real Estate","Scottsdale, Arizona, United States","AV Homes engages in the homebuilding, community development and land sale activities in Florida and Arizona.","4,596"
Azoomee,https://www.crunchbase.com/organization/azoomee,"Apps, B2B, B2C, Children, Digital Entertainment, EdTech, Education, Mobile Apps, Video Games, Video on Demand","United Kingdom, Europe","The safe kids’ games and video subscription service. Ad-free, with content hand-picked by humans and trusted by parents.","4,599"
Anandia Labs,https://www.crunchbase.com/organization/anandia-labs,Biotechnology,"Vancouver, British Columbia, Canada","A Canadian independent cannabis analytics, testing and genetics company .","4,609"
Airborne Wireless Network,https://www.crunchbase.com/organization/airborne-wireless-network,,"Simi Valley, California, United States",Devloper of the world's first and only airborne wholesale carrier network,"4,630"
Agricool,https://www.crunchbase.com/organization/agricool,"Food and Beverage, Food Processing, Fruit, Organic Food","Paris, Ile-de-France, France",Agricool grows and produces fruits and vegetables inside shipping containers.,"4,664"
Awake Security,https://www.crunchbase.com/organization/awake-security,"Cloud Security, Cyber Security, Network Security, Security","Mountain View, California, United States","Awake Security automates painstaking analyses expert investigators perform as they detect, hunt, investigate, and respond to threats.","4,675"
Arcadia Biosciences,https://www.crunchbase.com/organization/arcadia-biosciences,"Agriculture, Biotechnology, Health Care","Davis, California, United States",Arcadia Biosciences is an agricultural technology company focused on developing products that benefit the environment and human health.,"4,695"
Autotalks,https://www.crunchbase.com/organization/autotalks,"Automotive, Autonomous Vehicles, Hardware, Transportation","Kefar Neter, HaMerkaz, Israel",Autotalks is a smart car company that specializes in vehicle to vehicle communications in autonomous driving.,"4,772"
Ambrosus,https://www.crunchbase.com/organization/ambrosus,"Information Services, Information Technology","Zug, Zug, Switzerland","We are building the world’s first publicly verifiable and community-driven ecosystem to assure the quality, safety and origins of food","4,774"
Akippa,https://www.crunchbase.com/organization/akippa,"Automotive, Mobile Payments, Parking","Osaka, Osaka, Japan",Akippa is an Osaka-based company that offers parking space reservation services.,"4,783"
Axovant Sciences,https://www.crunchbase.com/organization/axovant-sciences,"Biopharma, Biotechnology, Neuroscience","Basel, Basel-Stadt, Switzerland",Axovant Sciences is a clinical-stage biopharmaceutical company,"4,819"
Apptimize,https://www.crunchbase.com/organization/apptimize,"A/B Testing, Analytics, Enterprise Software, Mobile","San Francisco, California, United States",Apptimize lets mobile teams increase revenue and engagement by iterating faster and smarter.,"4,841"
Albacross,https://www.crunchbase.com/organization/albacross,"Advertising, B2B, Marketing","Stockholm, Stockholms Lan, Sweden",Albacross offers a platform that increases lead generation and advertising efficiency.,"4,853"
Astro Digital,https://www.crunchbase.com/organization/astro-digital,"Aerospace, Sensor, Service Industry","Mountain View, California, United States",Astro Digital is a global imaging and analysis company that develops a platform for fast and easy access to satellite imagery.,"4,858"
"Ascent Robotics, Inc.",https://www.crunchbase.com/organization/ascent-robotics-inc,"Enterprise Software, Hardware, Robotics","Tokyo, Tokyo, Japan",Ascent builds end-to-end AI's for robotic systems.,"4,911"
Arcade,https://www.crunchbase.com/organization/arcade-f26a,"Big Data, Communications Infrastructure, Corporate Training, Gamification, Marketing, Mobile Apps, Retail Technology, SaaS, Sales, Social, Training","Dallas, Texas, United States",Engaging people working in distributed workplaces,"4,933"
Attivio,https://www.crunchbase.com/organization/attivio,"Enterprise Software, Information Technology, Open Source, Search Engine","Boston, Massachusetts, United States","Leading Cognitive Search and Insights Platform, trusted by Fortune 1000 companies and named by Forrester as a leader in the Wave. ","4,934"
Axiom Exergy,https://www.crunchbase.com/organization/axiom-exergy,"Energy Storage, Industrial","Richmond, California, United States","Axiom Exergy transforms the world's cooling systems into intelligent, cloud-connected batteries.","4,955"
Axial,https://www.crunchbase.com/organization/axialmarket,"Marketplace, SaaS, Social Network","New York, New York, United States","Axial is the largest network for professionals who run, advise, acquire, or finance private companies.","4,969"
Advaxis,https://www.crunchbase.com/organization/advaxis-inc,"Biotechnology, Health Diagnostics, Pharmaceutical","Princeton, New Jersey, United States",Advaxis is a clinical-stage biotechnology company developing immunotherapies for cancer and infectious diseases.,"4,980"
Affle,https://www.crunchbase.com/organization/affle,"Analytics, Digital Marketing, Mobile, Mobile Advertising","Singapore, Asia","Affle is a Singapore HQ company, the architect of an end-to-end mobile marketing platform - ‘Mobile Audience as a Service’ (“MAAS”).","4,987"
Alloy,https://www.crunchbase.com/organization/alloy-2,"Financial Services, FinTech, Fraud Detection","New York, New York, United States",Alloy is an API for regulated companies to collect and manage customer data from many different sources.,"5,007"
Arcus,https://www.crunchbase.com/organization/regalii,"E-Commerce, Mobile, Mobile Payments","New York, New York, United States",Arcus is the best protocol for becoming the hub of your consumers’ financial health.,"5,043"
Abundant Robotics,https://www.crunchbase.com/organization/abundant-robotics,"Agriculture, AgTech, Food and Beverage, Robotics","Hayward, California, United States",Solving important and large problems in Agriculture.,"5,070"
Avegant,https://www.crunchbase.com/organization/avegant,"Augmented Reality, Consumer Electronics, Virtual Reality","Belmont, California, United States",Avegant creates light field displays for augmented and mixed reality.,"5,083"
Airspace Systems Inc.,https://www.crunchbase.com/organization/defense-labs,"Artificial Intelligence, Computer Vision, Drones, Machine Learning, Robotics","San Francisco, California, United States",Airspace Systems is a Silicon Valley-based company leading the development of aerial security systems for enterprise.,"5,088"
AMCS Group,https://www.crunchbase.com/organization/advanced-manufacturing-control-systems,"Analytics, Business Intelligence, Environmental Engineering, ERP, Recycling, RFID, Software","Limerick, Limerick, Ireland",AMCS Group provides end-to-end software and on-vehicle technology to the recycling and waste management industry.,"5,103"
Allegro,https://www.crunchbase.com/organization/allegro-2,"Online Auctions, Price Comparison","Poznan, Wielkopolskie, Poland","Allegro provides an safe shopping platform for a computer, tablet and smartphone.","5,109"
Arivale,https://www.crunchbase.com/organization/arivale,"Fitness, Health Care, Wellness","Seattle, Washington, United States",They provide individuals a scientific path to optimize wellness and avoid disease for a life filled with joyful moments.,"5,112"
Acustream,https://www.crunchbase.com/organization/acustream,Health Care,"Lafayette, Colorado, United States",AcuStream is a healthcare IT company offering web-based solutions that enable users to get patient charge data for revenue recapturing.,"5,118"
"automotiveMastermind, Inc",https://www.crunchbase.com/organization/automotivemastermind-inc,"Automotive, CRM, SaaS, Software","New York, New York, United States","automotiveMastermind is a behavior prediction technology that provides a clear, structured overview of what each customer is going to buy.","5,137"
Astranis,https://www.crunchbase.com/organization/astranis,"Aerospace, Internet, Telecommunications","San Francisco, California, United States","Astranis is building small, low-cost telecommunications satellites. ","5,146"
Ardelyx,https://www.crunchbase.com/organization/ardelyx,"Biotechnology, Health Care, Medical","Fremont, California, United States",Ardelyx develops novel oral therapeutics to treat mineral metabolism and metabolic disorders.,"5,156"
Atlas Obscura,https://www.crunchbase.com/organization/atlas-obscura,"Leisure, Tourism, Travel","Brooklyn, New York, United States","Atlas Obscura is a travel guide with articles, travel tips, strange facts, and event details about the world’s hidden wonders.","5,167"
Arcturus Therapeutics Inc.,https://www.crunchbase.com/organization/arcturus-therapeutics,"Genetics, Therapeutics","San Diego, California, United States",Arcturus Therapeutics is focused on developing novel RNA therapeutics for the treatment of various diseases aiming on Rare Diseases.,"5,182"
Ancient Nutrition,https://www.crunchbase.com/organization/ancient-nutrition,"Dietary Supplements, Nutrition, Personal Health","North Palm Beach, Florida, United States","Our mission is to restore our health, strength and vitality by providing history’s healthiest whole food nutrients to the modern world.","5,202"
Adallom,https://www.crunchbase.com/organization/adallom,"Cloud Computing, Enterprise Software, Security","Palo Alto, California, United States",Adallom makes it easy to secure data in any cloud application.,"5,216"
Accion,https://www.crunchbase.com/organization/accion-international,"Financial Services, Non Profit","Cambridge, Massachusetts, United States",We're a global nonprofit dedicated to building a world where everyone has access to the financial tools they need to improve their lives.,"5,219"
Assent Compliance,https://www.crunchbase.com/organization/assent-compliance,"Customer Service, Environmental Consulting, Information Technology, Supply Chain Management","Ottawa, Ontario, Canada",Assent specializes in IT solutions that help organizations with their compliance strategies.,"5,220"
Adometry By Google,https://www.crunchbase.com/organization/adometry,"Advertising, Analytics, SaaS","Austin, Texas, United States",Adometry by Google offers a SaaS-based marketing attribution and optimization platform to improve return on advertising expenditure.,"5,238"
Aptrinsic,https://www.crunchbase.com/organization/aptrinsic-inc,"Enterprise Software, Product Management, SaaS","San Mateo, California, United States","Your product, personalized.®","5,248"
Apollo,https://www.crunchbase.com/organization/meteor,"Developer Tools, Open Source, Software, Web Apps","San Francisco, California, United States","Apollo is the GraphQL company. We build technologies that help developers, startups, and enterprises get the most out of GraphQL.","5,256"
Agentology,https://www.crunchbase.com/organization/agentology,"Lead Generation, Professional Networking, Real Estate, Software","San Diego, California, United States",Agentology is a lead engagement and qualification platform for real estate agents.,"5,261"
Animoca Brands Corporation,https://www.crunchbase.com/organization/animoca-brands-corporation,"Developer Tools, Gaming, Mobile","Hong Kong, Hong Kong Island, Hong Kong","Animoca Brands develops and publishes great mobile games based on globally loved popular brands like Garfield, Doraemon etc.","5,262"
Aquinnah Pharmaceuticals,https://www.crunchbase.com/organization/aquinnah-pharmaceuticals,Medical,"Cambridge, Massachusetts, United States",Aquinnah Pharmaceuticals is a National Institute of Neurological Disorders and Stroke,"5,268"
Aquantia,https://www.crunchbase.com/organization/aquantia,"Electronics, Mobile, Semiconductor","Milpitas, California, United States",Aquantia is a semiconductor company developing Ethernet connectivity solutions for cloud computing and next generation enterprise networks.,"5,293"
Angaza,https://www.crunchbase.com/organization/angaza-design,"Energy, Social Entrepreneurship","San Francisco, California, United States",Angaza's technology platform allows manufacturers and distributors to make energy products affordable to 1 billion off-grid consumers.,"5,311"
Actiance,https://www.crunchbase.com/organization/actiance,"Ediscovery, Social Media, Software","Redwood City, California, United States","Actiance, an enterprise-grade platform that can be integrated into existing infrastructure, improves companies’ internal communications.","5,316"
Abracar,https://www.crunchbase.com/organization/abracar,Automotive,"München, Bayern, Germany",Abracar is Germany’s first professional car broker and a company of Allianz.,"5,322"
Advizr,https://www.crunchbase.com/organization/advizr,"Apps, Financial Services, FinTech, Software","New York, New York, United States",Advizr creats financial planning software that enables profitable financial planning for all of its customers.,"5,347"
Atreca,https://www.crunchbase.com/organization/atreca,"Biotechnology, Health Care, Therapeutics","San Carlos, California, United States","Atreca develops a technology to identify the set of antibodies produced during an immune response, without prior knowledge of an antigen.","5,360"
ABB,https://www.crunchbase.com/organization/abb,"Automotive, Energy","Zürich, Zurich, Switzerland","ABB provides power and automation technologies for smart grids, robotics, electric cars, renewable energy and motors.","5,366"
AdStage,https://www.crunchbase.com/organization/adstage,"Advertising, Advertising Platforms, Enterprise Software, Search Engine, Social Media, Software","San Francisco, California, United States",AdStage is an advertising technology startup powering paid marketers to understand the business impact of their campaigns.,"5,367"
Antidote.me,https://www.crunchbase.com/organization/antidote-me,"Health Care, Health Diagnostics, Medical","London, England, United Kingdom",Antidote is accelerating the breakthroughs of new treatments by bridging the gap between medical research and the people who need them.,"5,383"
Attunity,https://www.crunchbase.com/organization/attunity,"Information Services, Information Technology, Software","Burlington, Massachusetts, United States","Attunity provides information-availability software solutions enabling access, sharing and distribution of data in various platforms.","5,398"
Aeryon Labs,https://www.crunchbase.com/organization/aeryon-labs,"National Security, Photography, Product Design","Waterloo, Ontario, Canada","Aeryon Labs is a leading provider of high-performance drones and software solutions for global military, public safety.","5,422"
Appodeal,https://www.crunchbase.com/organization/appodeal,"Ad Network, Advertising, Android, Apps, Mobile, Mobile Advertising","San Francisco, California, United States",Leading publisher centric app monetization platform.,"5,425"
Autonomic,https://www.crunchbase.com/organization/autonomic,"Artificial Intelligence, Public Transportation, Transportation","Palo Alto, California, United States",Autonomic serves as a vehicle connectivity platform.,"5,431"
ABILITY Network,https://www.crunchbase.com/organization/ability-network,"Health Care, Hospital, Medical","Minneapolis, Minnesota, United States","ABILITY Network offers CMS-approved, secure Medicare and all-payer online access for claims processing and reimbursement.","5,434"
Annapurna Microfinace,https://www.crunchbase.com/organization/annapurna-microfinace,Finance,"Bhubaneswar, Orissa, India","Annapurna Microfinance Pvt. Ltd (AMPL), a microfinance venture of people’s Forum which is more than two decades old development","5,467"
Altiscale,https://www.crunchbase.com/organization/altiscale,"Big Data, Computer, Software","Palo Alto, California, United States",Altiscale is a big data platform that operates through the cloud service.,"5,485"
Attentive,https://www.crunchbase.com/organization/attentive,"Advertising, E-Commerce, Marketing, Marketing Automation, Messaging, Mobile, Personalization, SaaS, Software","New York, New York, United States",Attentive is a personalized mobile messaging platform for ecommerce and retail marketers.,"5,509"
Accelerate Learning,https://www.crunchbase.com/organization/accelerate-learning,"E-Learning, EdTech, Education","Houston, Texas, United States","Online, comprehensive, and hands-on #STEM curriculum for PreK-12 that puts teacher support at its center.","5,514"
AlertMedia,https://www.crunchbase.com/organization/alert-media,"Enterprise Software, Mobile, SaaS","Austin, Texas, United States",AlertMedia provides a critical communications platform and monitoring services to enterprise customers around the world,"5,536"
AdEspresso,https://www.crunchbase.com/organization/adespresso,"Advertising, SaaS, Software","San Francisco, California, United States","AdEspresso offers services for advertisers and media agencies to create, analyze, and optimize their Facebook advertisements.","5,545"
Alta Motors,https://www.crunchbase.com/organization/brd-motorcycles,"Automotive, Electric Vehicle, Manufacturing","Brisbane, California, United States",Alta Motors designs and manufactures electric vehicle technology.,"5,548"
August Robotics,https://www.crunchbase.com/organization/august-robotics,"Industrial Engineering, Robotics","Hong Kong, Hong Kong Island, Hong Kong",August Robotics is a China-based robotics and artificial intelligence company,"5,586"
Aconex Limited,https://www.crunchbase.com/organization/aconex,"Cloud Computing, Construction, Enterprise Software","Melbourne, Victoria, Australia",Aconex is a construction software developer that connects teams on construction and engineering projects through its online platform.,"5,600"
