Organization Name,Organization Name URL,Categories,Headquarters Location,Description,CB Rank (Company)
Ovid Therapeutics,https://www.crunchbase.com/organization/ovid-therapeutics,"Biopharma, Biotechnology, Health Care","New York, New York, United States",Ovid Therapeutic's purpose is to solve intractable medical problems.,"9,438"
Organogenesis,https://www.crunchbase.com/organization/organogenesis,"Biotechnology, Health Care, Manufacturing","Canton, Massachusetts, United States",Organogenesis Inc. is a leading regenerative medicine company,"9,508"
Oodrive,https://www.crunchbase.com/organization/oodrive-technologies,"Cloud Computing, E-Commerce, File Sharing, SaaS, Software","Paris, Ile-de-France, France",Oodrive is a software as a service organization providing secure online file management solutions for companies.,"9,576"
Oviva,https://www.crunchbase.com/organization/oviva,"Apps, Health Care, mHealth","Zürich, Zurich, Switzerland",Oviva offers nutritional counseling and was founded in 2013.,"9,636"
Omada,https://www.crunchbase.com/organization/omada,"Identity Management, Information Technology, Project Management, Risk Management","Copenhagen, Hovedstaden, Denmark",Identity Management & Access Governance Solutions and Services,"9,642"
OpenDataSoft,https://www.crunchbase.com/organization/opendatasoft,"Data Visualization, Developer APIs, GovTech, SaaS, Software","Boston, Massachusetts, United States",OpenDataSoft is a cloud-based turnkey platform for data publishing and API management.,"9,669"
Opinio,https://www.crunchbase.com/organization/opinio-2,"Delivery Service, Internet, Logistics, Supply Chain Management","Bangalore, Karnataka, India",Opinio is a logistics company that delivers orders from local businesses to customers.,"9,693"
OneSpace,https://www.crunchbase.com/organization/onespace,"Content, Crowdsourcing, Internet, Software","Swansea, Illinois, United States",OneSpace is a sophisticated platform that connects internal teams with freelance talent and provides a customizable virtual work interface.,"9,694"
Open-Xchange,https://www.crunchbase.com/organization/open-xchange,"Collaboration, Email, Open Source, Productivity Tools, Software","Nuremberg, Bayern, Germany","OX is the leading provider of open source software-as-a-service solutions for hosting, service provider and telecommunication companies.","9,722"
Operam ,https://www.crunchbase.com/organization/operam-2dae,"Advertising, Marketing",,Operam ,"9,731"
OpenSpace,https://www.crunchbase.com/organization/openspace-ai,"Artificial Intelligence, Machine Learning, Software","San Francisco, California, United States",OpenSpace is a stealth machine vision company solving interesting problems for large scale construction.,"9,734"
Open Cosmos,https://www.crunchbase.com/organization/open-cosmos,"Aerospace, Internet of Things, Space Travel","Harwell, Oxfordshire, United Kingdom",Open Cosmos provides simple and affordable space missions.,"9,803"
OrganiGram,https://www.crunchbase.com/organization/organigram,"Health Care, Marijuana, Medical","Moncton, Ontario, Canada",OrganiGram Inc. is a licensed producer of medical marijuana in Canada,"9,815"
Obsidian Therapeutics,https://www.crunchbase.com/organization/obsidian-therapeutics,Biotechnology,"Cambridge, Massachusetts, United States",Aspires to extend adoptive immunotherapy.,"9,822"
Openet,https://www.crunchbase.com/organization/openet,"Communications Infrastructure, Software, Telecommunications","Dublin, Dublin, Ireland",Openet develops software used by telecommunications service providers to commercialize and analyze activity on their network.,"9,892"
Outright,https://www.crunchbase.com/organization/outright,"Accounting, Enterprise Software","Mountain View, California, United States",Outright is an online book keeping application for small businesses to track their income and expenses.,"10,034"
OneSpot,https://www.crunchbase.com/organization/onespot,"Advertising, Content, Publishing","Austin, Texas, United States",OneSpot allows you to distribute and sequence your content at scale and drive business results.,"10,041"
OpenTap,https://www.crunchbase.com/organization/opentap,"Consumer Lending, FinTech, Personal Finance","Chennai, Tamil Nadu, India",It is an early stage AltFin company working towards financial empowerment of the aspirational Indian population.,"10,083"
Onit,https://www.crunchbase.com/organization/onit,"Business Intelligence, Enterprise Applications, Enterprise Software","Houston, Texas, United States",Onit deploys Onit apps to simplify business process automation and improve business productivity across all departments and industries.,"10,098"
Ohpen,https://www.crunchbase.com/organization/ohpen,"Banking, Finance, Financial Services, Information Technology, SaaS","Amsterdam, Noord-Holland, The Netherlands",Ohpen is a cloud-based core-banking engine,"10,132"
Outlier,https://www.crunchbase.com/organization/outlier,"Business Intelligence, Data Visualization, Developer Tools","Oakland, California, United States",Outlier offers analytic solutions that enable businesses to make better decisions.,"10,137"
OPENLANE,https://www.crunchbase.com/organization/openlane,"Automotive, E-Commerce, Electric Vehicle, Recreational Vehicles, Wholesale","Redwood City, California, United States",OPENLANE is an online auction company in North America for automotive dealers to buy and sell wholesale vehicles.,"10,164"
Osi Systems,https://www.crunchbase.com/organization/osi-systems,"Hardware, Health Diagnostics, Software","Hawthorne, California, United States",OSI Systems is a vertically integrated designer and manufacturer of specialized electronic systems and components for critical applications.,"10,273"
ObsEva,https://www.crunchbase.com/organization/obseva,"Biotechnology, Pharmaceutical, Therapeutics, Women's","Plan-les-ouates, Geneve, Switzerland",ObsEva is a speciality biopharmaceutical company developing drugs for women’s reproductive medicine.,"10,308"
Ornikar,https://www.crunchbase.com/organization/ornikar,"Consumer, E-Learning, Education","Paris, Ile-de-France, France",Ornikar is set to become the first national online driving school.,"10,390"
Opencare,https://www.crunchbase.com/organization/opencare,"Dental, Health Care, Marketplace, Small and Medium Businesses, Software","San Francisco, California, United States",Opencare is building the largest network of dentists that deliver enjoyable care.,"10,432"
OmnyWay,https://www.crunchbase.com/organization/omnypay,Payments,"San Francisco, California, United States","Omnyway empowers retailers, banks and brands through its contextual digital commerce platform","10,478"
Onestop Internet,https://www.crunchbase.com/organization/onestop,"E-Commerce, Fashion, Internet, Retail Technology","El Segundo, California, United States",Onestop Internet is a full-spectrum eCommerce partner backed by blue-chip investors Bessemer Ventures and Fung Capital USA (Li & Fung.),"10,582"
Orange Chef,https://www.crunchbase.com/organization/the-orange-chef,"Consumer Electronics, Hardware, Manufacturing, Software","San Francisco, California, United States",Orange Chef designs and manufactures hardware and software applications to answer questions regarding health and nutrition.,"10,611"
Oppo,https://www.crunchbase.com/organization/oppo,"Consumer Electronics, Mobile, Mobile Devices","Gurgaon, Haryana, India","OPPO Electronics Corporation is an electronics manufacturer based in Dongguan, Guangdong, China.","10,614"
Orbit Discovery,https://www.crunchbase.com/organization/orbit-discovery,Biotechnology,"Oxford, Oxfordshire, United Kingdom",They are a peptide display company identifying potential peptide drugs for a range of chronic diseases,"10,646"
Ori,https://www.crunchbase.com/organization/ori,"Consumer Electronics, Furniture, Hardware, Robotics, Software","Boston, Massachusetts, United States",Ori designs and creates robotic furniture for urban spaces.,"10,663"
Opun,https://www.crunchbase.com/organization/opun,"Consumer, Home Decor, Home Improvement","London, England, United Kingdom",Why leave home improvement to chance? Opun is the smart new way to end your home improvement nightmares.,"10,747"
Organica Water,https://www.crunchbase.com/organization/organica-water,"Recycling, Waste Management, Water Purification","Princeton, New Jersey, United States",Organica Water develops solutions for treating and recycling wastewater.,"10,786"
Once Upon a Farm,https://www.crunchbase.com/organization/once-upon-a-farm,Health Care,"San Diego, California, United States","Once Upon a Farm creates quality, eco-friendly and nutritious baby food products for children.","10,808"
Orb Health,https://www.crunchbase.com/organization/orb-health,"Cloud Data Services, Identity Management, mHealth, Wearables","Phoenix, Arizona, United States",Orb Health creates cloud-based mobile medical apps that connects patients and providers for personalized care.,"10,856"
OOHLALA Mobile,https://www.crunchbase.com/organization/oohlala-mobile,"Higher Education, Mobile, Universities","Montréal, Quebec, Canada",OOHLALA Mobile's  mission is to help higher ed institutions improve the student experience.,"10,864"
OneCause (formerly BidPal),https://www.crunchbase.com/organization/bidpal-network,"Auctions, Enterprise Software, Non Profit, Online Auctions, SaaS","Indianapolis, Indiana, United States",OneCause Fundraising Solutions help nonprofits raise more funds and reach more donors. ,"10,909"
Oneflare,https://www.crunchbase.com/organization/oneflare,"Advertising, Consumer, Home Services, Local, Small and Medium Businesses","Sydney, New South Wales, Australia",Oneflare is a new online startup that connects customers with home services providers.,"10,915"
Opportunity Fund,https://www.crunchbase.com/organization/opportunity-fund,"Micro Lending, Non Profit","San Jose, California, United States",Opportunity Fund's microloan & microsavings programs help working families gain financial stability.,"11,092"
Opkix,https://www.crunchbase.com/organization/opkix,"Consumer, Electronics, Hardware, Lifestyle, Mobile, Mobile Apps, Photo Editing, Photo Sharing, Photography, Product Design, Video, Video Editing, Video Games","Costa Mesa, California, United States",Opkix is a global lifestyle brand creating consumer camera products and awesome software.,"11,103"
Orami,https://www.crunchbase.com/organization/orami,"E-Commerce, Fashion, Shopping","Jakarta, Jakarta Raya, Indonesia",Orami is the #1 online shopping destination for Women in Southeast Asia.,"11,131"
ONEHOPE,https://www.crunchbase.com/organization/onehope,"Direct Sales, E-Commerce, Wine And Spirits","Napa, California, United States",ONEHOPE is a social enterprise that sells wine and other products and services to raise awareness and funding for charitable organizations.,"11,253"
Oro Inc.,https://www.crunchbase.com/organization/oro,"B2B, CRM, E-Commerce, Enterprise Software, Open Source, Software","Los Angeles, California, United States","Oro is the company behind OroCRM, OroCommerce and the OroPlatform.","11,290"
OpenHouse,https://www.crunchbase.com/organization/openhouse-inc,"Analytics, Big Data, Real Estate","California, United States, North America","OpenHouse is a better way to find your dream home, and a smarter way to connect you with the agent that can make it yours.","11,297"
OASIS Holding Company,https://www.crunchbase.com/organization/oasis-holding-company,"Financial Services, Venture Capital","Fahaheel, Al Kuwayt, Kuwait",Oasis Holding Company was incorporated in 2008 as Kuwaiti Shareholding Holding Company.,"11,344"
Outschool,https://www.crunchbase.com/organization/outschool,"Children, Education, Information Technology, Training","San Francisco, California, United States","Outschool connects motivated learners, parents, and teachers together to create great learning experiences.","11,361"
Options Technology,https://www.crunchbase.com/organization/options-technology,Financial Services,"London, England, United Kingdom","Options provides financial technology managed services, hedge fund technology and IT infrastructure products.","11,455"
Orbita,https://www.crunchbase.com/organization/orbita,"Artificial Intelligence, Health Care, Information Technology, Internet of Things, Smart Home, Software","Boston, Massachusetts, United States",Orbita provides software to improve patient engagement in digital healthcare through voice-first and conversational AI solutions.,"11,458"
OrderUp,https://www.crunchbase.com/organization/orderup,"E-Commerce, Food Delivery, Restaurants","Baltimore, Maryland, United States","OrderUp, a Groupon company, is the most complete food delivery marketplace for restaurants outside of the top metros.","11,548"
Organovo Holdings,https://www.crunchbase.com/organization/organovo-holdings,"Biotechnology, Medical, Therapeutics","San Diego, California, United States",Organovo develops a range of tissue and disease models for medical research and therapeutic applications.,"11,558"
OpenIO,https://www.crunchbase.com/organization/openio,"Cloud Storage, Data Storage, Infrastructure, Open Source","Hem, Nord-Pas-de-Calais, France",OpenIO is an Open source object storage solution for massive storage infrastructures. ,"11,577"
Open Data Institute,https://www.crunchbase.com/organization/open-data-institute,"Consulting, Information Technology, Service Industry","London, England, United Kingdom",Open Data Institute is an organization thats works to lead the movement of the open data in the web.,"11,587"
OneFit,https://www.crunchbase.com/organization/onefit,"Fitness, Sports","Amsterdam, Noord-Holland, The Netherlands","OneFit is a provider of platform and member card that gives access to 147 different gyms and studios in Amsterdam, Den Haag and Utrecht.","11,593"
Once,https://www.crunchbase.com/organization/once-3,"Apps, Dating, Mobile Apps","Feusisberg, Zurich, Switzerland",Once - one handpicked match per day,"11,602"
Orderly by Siftit Inc.,https://www.crunchbase.com/organization/siftit,"B2B, Enterprise Software, Mobile, Restaurants, SaaS, Small and Medium Businesses","Atlanta, Georgia, United States","Orderly brings data, insight and tools to the underserved independent restaurant market through an intelligent back office system.","11,716"
Orangetheory Fitness,https://www.crunchbase.com/organization/orangetheory-fitness,Health Care,"Raleigh, North Carolina, United States","A Durham, N.C.-based chain of fitness clubs","11,719"
Oncrawl,https://www.crunchbase.com/organization/oncrawl,Software,"Bordeaux, Aquitaine, France",OnCrawl is a powerful SEO crawler and log analyzer for enterprise SEO audits and daily monitoring.,"11,746"
Opus Bank,https://www.crunchbase.com/organization/opus-bank,"Banking, Real Estate, Service Industry","Irvine, California, United States",Opus Bank's mission is to identify and accelerate the work of business leaders and successful entrepreneurs who have proven their ability.,"11,772"
Oncora Medical,https://www.crunchbase.com/organization/oncora-medical,"Health Care, Information Technology, Predictive Analytics","Philadelphia, Pennsylvania, United States",Oncora Medical is a digital health company integrating big data and machine learning into radiation oncology.,"11,819"
Openfolio,https://www.crunchbase.com/organization/openfolio,"Finance, Wealth Management","New York, New York, United States","Openfolio is a platform that leverages portfolio data from over 100,000 investors to help users invest better, together.","11,831"
Oxford Photovoltaics,https://www.crunchbase.com/organization/oxford-photovoltaics,"Information Technology, Nanotechnology, Solar","Yarnton, Oxfordshire, United Kingdom",Oxford Photovoltaics designs and manufactures hybrid organic photovoltaic systems for building integrated applications.,"11,844"
Osso VR,https://www.crunchbase.com/organization/osso-vr,Virtual Reality,"Boston, Massachusetts, United States",An award winning VR surgical simulation platform with advanced hand tracking,"11,847"
"Oncorus, Inc.",https://www.crunchbase.com/organization/oncorus-inc,"Biotechnology, Medical, Therapeutics","Cambridge, Massachusetts, United States",Oncorus is an immuno-oncology company developing oncolytic viruses to fight cancer.,"11,850"
OpenDoor Trading,https://www.crunchbase.com/organization/opendoor-trading,Financial Services,"Jersey City, New Jersey, United States","OpenDoor Trading (ODT) enhances liquidity of Off-the-Run Treasuries (OFTR’s) and TIPS, the principal pain points in US Treasuries.","11,854"
OMGPOP,https://www.crunchbase.com/organization/omgpop,"Auctions, Dating, Online Games","New York, New York, United States","OMGPOP is a leading developer of social games for facebook, iphone and the open web.","11,873"
One Tap BUY,https://www.crunchbase.com/organization/one-tap-buy,"Android, Financial Services, Mobile","Tokyo, Tokyo, Japan",Providing the financial smartphone application “my banker”.,"11,878"
OpTier,https://www.crunchbase.com/organization/optier,"Analytics, Application Performance Management, Enterprise Software","New York, New York, United States",OpTier is a cloud-based platform that creates contextual big data to accelerate business growth and analyze business transactions.,"11,897"
OptiNose,https://www.crunchbase.com/organization/optinose,"Biotechnology, Medical Device, Pharmaceutical","Oslo, Oslo, Norway",OptiNose develops nasal drug delivery technologies and combined drug and device therapies.,"11,981"
OrthoSensor,https://www.crunchbase.com/organization/orthosensor,"Health Care, Medical, Medical Device, Sensor","Fort Lauderdale, Florida, United States",OrthoSensor is a medical device company developing devices and data services for the orthopedic sector.,"12,071"
OvaScience,https://www.crunchbase.com/organization/ovascience,"Biotechnology, Health Care, Life Science","Boston, Massachusetts, United States","OvaScience is a life sciences company focused on the discovery, development and commercialization of treatments for infertility.","12,141"
opendorse,https://www.crunchbase.com/organization/opendorse,"Advertising, Brand Marketing, Sports","Lincoln, Nebraska, United States",The athlete marketing platform. Thousands of athletes use opendorse to share content on social. ,"12,150"
Oncologie ,https://www.crunchbase.com/organization/oncologie,"Biopharma, Medical Device, Pharmaceutical","Shanghai, Shanghai, China",A innovative biopharmaceutical company.,"12,220"
Oneview Healthcare,https://www.crunchbase.com/organization/oneview-healthcare,"Health Care, Hospital, Information Technology","Blackrock, Dublin, Ireland",Oneview is an Irish software company,"12,267"
Oppa,https://www.crunchbase.com/organization/oppa,"E-Commerce, Furniture, Shopping","São Paulo, Alagoas, Brazil",Oppa is an e-commerce company focused on making smart design furniture.,"12,276"
Oration,https://www.crunchbase.com/organization/oration,"Health Care, Hospital, Internet, Software","Foster City, California, United States",Oration focuses on enabling large self Insured employers and state payers such as Medicaid to manage their healthcare,"12,318"
OtoSense,https://www.crunchbase.com/organization/otosense,"Artificial Intelligence, Automotive, Industrial Automation, Machine Learning, Machinery Manufacturing, Predictive Analytics, Security, Software","Palo Alto, California, United States","An infrastructure software company, offering sound recognition platform for enterprises to build value through sound intelligence.","12,332"
Ophthotech,https://www.crunchbase.com/organization/ophthotech,"Biotechnology, Health Care, Pharmaceutical","Princeton, New Jersey, United States",Ophthotech is a biopharmaceutical company developing novel therapies for age-related macular degeneration.,"12,358"
Oppsource - Sales Development Software,https://www.crunchbase.com/organization/oppsource-sales-development-software,,"Minnesota City, Minnesota, United States",Oppsource is an Sales Development Software it gives the flexibility to create your own sales development campaigns and enables.,"12,376"
Open Road Integrated Media,https://www.crunchbase.com/organization/open-road-integrated-media,"Content Marketing, Digital Media, Email Marketing, Marketing, Media and Entertainment, Publishing","New York, New York, United States",Open Road Integrated Media is a digital publisher and multimedia content company that connects authors with their audiences through ebooks.,"12,380"
"Otto Radio, Inc.",https://www.crunchbase.com/organization/carglass-inc,"Automotive, Content Discovery, Machine Learning, News, Podcast","San Francisco, California, United States",Transform the time on everyday tasks into opportunities to be entertained and stay informed about the things they care about most,"12,395"
Oomba,https://www.crunchbase.com/organization/oomba,"Big Data, eSports, Mobile, SaaS, Sports, Video Games, Video Streaming","Irvine, California, United States","Oomba, Inc. is a specialized digital media company bringing elegant organization to sports and games.","12,406"
Operative Media,https://www.crunchbase.com/organization/operative,"Advertising, Analytics, Internet, Software","New York, New York, United States",Operative offers a SaaS-based platform and technology-enabled services to help media industry leaders balance operational efficiency.,"12,488"
obopay,https://www.crunchbase.com/organization/obopay,"Financial Services, Mobile, Mobile Payments","Redwood City, California, United States","Obopay is a mobile application that allows consumers and businesses to purchase, pay, and transfer money through any mobile phone.","12,604"
OpenRent,https://www.crunchbase.com/organization/openrent,Property Management,"London, England, United Kingdom","OpenRent turns renting a property into a streamlined, online process offering drastically lower costs.","12,608"
OfficeLuv,https://www.crunchbase.com/organization/officeluv,"Internet, Software, Task Management","Chicago, Illinois, United States",OfficeLuv creates happier and more productive workplaces by centralizing office services through one product.,"12,737"
OpenKey,https://www.crunchbase.com/organization/openkey,"Hospitality, Mobile","Plano, Texas, United States",Mobile Key platform for the hospitality industry,"12,754"
Ordoro,https://www.crunchbase.com/organization/ordoro,"Delivery, E-Commerce, Shipping, Software","Austin, Texas, United States",Supply chain backbone for ecommerce,"12,812"
Orbis Education,https://www.crunchbase.com/organization/orbis-education,"Collaborative Consumption, Education, Health Care, Hospital","Indianapolis, Indiana, United States",Orbis Education provides collaborative nursing education solutions that alleviate nursing shortages for hospitals and healthcare systems.,"12,829"
OpsClarity,https://www.crunchbase.com/organization/opsclarity,"Big Data, Cloud Infrastructure, Information Technology","Sunnyvale, California, United States",Intelligent Monitoring for Modern Applications and Data Infrastructure,"12,864"
OneID,https://www.crunchbase.com/organization/oneid,"Developer APIs, Identity Management, Internet of Things, Software","San Francisco, California, United States","OneID is an identity and security platform for the IoT and web connected world, including devices, servers, applications, and humans.","12,896"
OPX Biotechnologies,https://www.crunchbase.com/organization/opx-biotechnologies,"Biofuel, Biotechnology, Clean Energy","Boulder, Colorado, United States",OPX Biotechnologies is a bioproducts company using technology to convert renewable feedstocks into biofuels and green chemistry products.,"12,936"
Oxford BioTherapeutics,https://www.crunchbase.com/organization/oxford-biotherapeutics,"Biotechnology, Genetics, Health Diagnostics, Therapeutics","Oxton, York, United Kingdom",Oxford BioTherapeutics develops medicines for cancer and companion diagnostics for selected antibody programs.,"12,955"
Ornua,https://www.crunchbase.com/organization/ornua,Agriculture,"Dublin, Dublin, Ireland",The Home of Irish Dairy is an agri-food commercial co-operative which markets and sells dairy products on behalf of its members.,"12,984"
Oculeve,https://www.crunchbase.com/organization/oculeve,"Biotechnology, Collaboration, Health Care","San Francisco, California, United States",Oculeve is a biotech company focused on developing novel treatments for dry eye.,"13,029"
OpenSponsorship,https://www.crunchbase.com/organization/opensponsorship,"Brand Marketing, Sponsorship, Sports","New York, New York, United States","OpenSponsorship is online platform solely focused on allowing brands to Search, Connect and Sponsor opportunities within professional sports","13,054"
Obalon Therapeutics,https://www.crunchbase.com/organization/obalon-therapeutics,"Health Care, Medical, Therapeutics","Carlsbad, California, United States",Obalon Therapeutics offers gastric balloon technology that assists weight loss by inducing a feeling of fullness.,"13,100"
Ogin,https://www.crunchbase.com/organization/ogin,"Clean Energy, Information Technology, Manufacturing","Waltham, Massachusetts, United States",Ogin develops shrouded wind turbines using a novel aerodynamic technology known as a mixer/ejector.,"13,175"
Offers.com,https://www.crunchbase.com/organization/offers-com,"Advertising, Coupons, E-Commerce, Mobile, Retail","Austin, Texas, United States","Offers.com has the best coupons, codes and deals for clothing, electronics, travel, software, and more from the best stores and brands.","13,209"
OUYA,https://www.crunchbase.com/organization/ouya,"Consumer Electronics, Digital Media, Video Games","Los Angeles, California, United States",OUYA develops and delivers open video game consoles for televisions.,"13,247"
OneDirect,https://www.crunchbase.com/organization/onedirect,"Analytics, Customer Service, Enterprise Software, SaaS, Social CRM, Social Media","Bengaluru, Karnataka, India",OneDirect is India's #1 CEM platform used by leading enterprises to improve customer experience across multiple touch points,"13,323"
"Ostrovok.ru, OOO",https://www.crunchbase.com/organization/ostrovok-ru-ooo,Internet,"Moscow, Moscow City, Russian Federation","Ostrovok.ru, OOO provides online services.","13,340"
OrthoAccel Technologies,https://www.crunchbase.com/organization/orthoaccel-technologies,"Developer Platform, Manufacturing, Medical","Houston, Texas, United States",OrthoAccel Technologies develops and manufactures an acceleration device for orthodontics.,"13,343"
Ordway Labs,https://www.crunchbase.com/organization/ordway-labs,"Billing, Computer, Finance, Payments, SaaS, Software","Washington, District of Columbia, United States","Ordway, is a billing and revenue automation platform.","13,357"
Ocular Therapeutix,https://www.crunchbase.com/organization/ocular-therapeutix,"Biotechnology, Health Care, Medical Device","Bedford, Massachusetts, United States",Ocular Therapeutix develops and commercializes ophthalmic therapeutic products by using hydrogel technology.,"13,468"
Ozobot ,https://www.crunchbase.com/organization/evollve,"EdTech, Robotics, Toys","Redondo Beach, California, United States",Ozobot & Evollve is a company built around the idea that blends creative thinking with business disciplines to bring new ideas to market.,"13,470"
OrangeScape,https://www.crunchbase.com/organization/orangescape,"Cloud Computing, Enterprise Software, PaaS, SaaS, Software","Chennai, Tamil Nadu, India","OrangeScape is best known for its flagship product KiSSFLOW, a no-code BPM and Workflow SaaS solution. ","13,487"
One Month,https://www.crunchbase.com/organization/one-month-rails,"E-Commerce, EdTech, Education, Web Development","New York, New York, United States","One Month is an online platform that enables individuals to learn to code and create web applications, and more.","13,522"
Oxford Immunotec,https://www.crunchbase.com/organization/oxford-immunotec,"Biotechnology, Health Care, Health Diagnostics","Abingdon, Oxfordshire, United Kingdom","Oxford Immunotec, a medical diagnostics company, develops tests for various diseases based on its innovative T cell measurement technology.","13,576"
OneDome,https://www.crunchbase.com/organization/onedome,"Collaboration, Property Management, Real Estate, SaaS","London, England, United Kingdom",OneDome’s vision is to seamlessly connect consumers to the property market with one click.,"13,592"
Orchestrate,https://www.crunchbase.com/organization/orchestrate-io,"Cloud Computing, Developer APIs, Enterprise Software, Software","Portland, Oregon, United States","Orchestrate.io, an API service, eliminates the need to deploy and scale databases in building apps or adding new features to existing ones.","13,608"
Origami Labs,https://www.crunchbase.com/organization/origami-labs,"Mobile, Social Media, Video","Mountain View, California, United States","Origami provides families with a private, customizable website for sharing daily updates and memories like photos, videos, quotes, and more.","13,618"
Ourpalm,https://www.crunchbase.com/organization/ourpalm,"Developer Platform, Gaming, Mobile","Beijing, Beijing, China","Beijing Zhangqu Technology Company of Limited Liability is engaged in the development, issue, and operation of moving target games.","13,697"
"Openprise, Inc.",https://www.crunchbase.com/organization/openprise-inc,"Data Center Automation, Sales Automation","Redwood City, California, United States","Openprise is a data automation solution that automates the analysis, cleansing, enrichment, and unification of marketing and sales data.","13,699"
Octro,https://www.crunchbase.com/organization/octro-2,"Gaming, Mobile, Online Games","New Delhi, Delhi, India",Games your friends will love you for !,"13,731"
Ohlala,https://www.crunchbase.com/organization/ohlala,"E-Commerce, Mobile","Berlin, Berlin, Germany","Ohlala is a platform for paid dates, to bring users in the most efficient and safe way in contact.","13,751"
Osmo Systems,https://www.crunchbase.com/organization/osmo-systems,"Agriculture, Aquaculture, Farming, Test and Measurement","Oakland, California, United States",Technology to Bring Aquaculture into the 21st Century,"13,758"
OpenSlate,https://www.crunchbase.com/organization/openslate,Outsourcing,"New York, New York, United States",It defines the role that content plays in brand advertising performance.,"13,762"
Oomnitza,https://www.crunchbase.com/organization/oomnitza,"Enterprise Software, Mobile, SaaS","San Francisco, California, United States",Oomnitza provides SaaS-based IT asset management solutions.,"13,776"
OneClass,https://www.crunchbase.com/organization/oneclass,"Education, Universities","Toronto, Ontario, Canada",OneClass builds the largest library of educational content for university students.,"13,779"
Otonomy,https://www.crunchbase.com/organization/otonomy,"Biopharma, Biotechnology, Health Care","San Diego, California, United States",Otonomy is a biopharmaceutical company developing and commercializing treatments for diseases of the inner and middle ear.,"13,785"
OnePulse,https://www.crunchbase.com/organization/onepulse,"Brand Marketing, Content Delivery Network, Market Research, Mobile Advertising, Public Relations","London, England, United Kingdom",OnePulse is a mobile app that connects people and businesses with opinions and reward them through PayPal.,"13,843"
Onedio,https://www.crunchbase.com/organization/onedio,"Ad Network, Advertising Platforms, News","Ankara, Ankara, Turkey",Turkey's Most Visited Online-Only Social News Platform,"13,846"
Organic Motion,https://www.crunchbase.com/organization/organic-motion,"Animation, Media and Entertainment, Motion Capture, Software","New York, New York, United States",Organic Motion provides computer vision and markerless motion capture systems.,"13,974"
Onslip,https://www.crunchbase.com/organization/onslip,"Financial Services, Payments, Point of Sale","Stockholm, Stockholms Lan, Sweden",A leading small business payment solution provider in the Nordics,"14,010"
Owl Insights,https://www.crunchbase.com/organization/owl-outcomes,"Health Care, Predictive Analytics, Psychology","Seattle, Washington, United States",SaaS platform which enables measurement based care in the treatment of behavioral health disorders.,"14,076"
Oway,https://www.crunchbase.com/organization/oway,"Travel, Travel Accommodations, Travel Agency","Yangon, Yangon, Myanmar",Fastest Growing Online Travel Agency in Myanmar,"14,105"
O.School,https://www.crunchbase.com/organization/o-school,"EdTech, Fitness, Health Care, Sex Tech, Wellness","San Francisco, California, United States",O.school is building a shame-free space by offering pleasure education through live streaming and moderated chat. ,"14,123"
ownCloud,https://www.crunchbase.com/organization/owncloud,"Cloud Storage, Enterprise Software, Open Source","Lexington, Massachusetts, United States","ownCloud, an open-source project that enables businesses to host their own cloud storage while maintaining regulatory and compliance needs.","14,206"
Outbound.io,https://www.crunchbase.com/organization/outbound-io,"Enterprise Software, Web Development, Web Hosting","San Francisco, California, United States",Outbound.io is a web-based tool that organizes the messages its users send around the actions their customers take.,"14,209"
Omadi,https://www.crunchbase.com/organization/omadi,"Cloud Computing, GPS, Transportation","Lehi, Utah, United States",Omadi provides the an all-in-one web-based towing & security management system.,"14,210"
OpenSpan,https://www.crunchbase.com/organization/openspan,"Analytics, Intelligent Systems, Software","Alpharetta, Georgia, United States",OpenSpan is a desktop automation and analytics tools platform that helps improve the productivity of frontline and back office workers.,"14,270"
"Omnidian, Inc.",https://www.crunchbase.com/organization/omnidian-inc,"Internet of Things, Residential, Solar","Seattle, Washington, United States",Omnidian is a nationwide provider of comprehensive protection plans for investments in residential solar energy systems.,"14,276"
OPEN,https://www.crunchbase.com/organization/open-5,Banking,"Bangalore, Karnataka, India",Open up to a new world of Banking,"14,279"
Osler Diagnostics,https://www.crunchbase.com/organization/osler-diagnostics,"Biotechnology, Health Care, Health Diagnostics, Life Science","Oxford, Oxfordshire, United Kingdom","A ground-breaking handheld diagnostic for testing a vast range of biomarkers, from a pinprick of blood, in <10 mins, for only a few dollars","14,284"
Overwolf,https://www.crunchbase.com/organization/overwolf,"Casual Games, Computer, Social Media","Tel Aviv, Tel Aviv, Israel",Overwolf integrates social media tools for users to share games and stay connected while playing.,"14,323"
Optimum Energy,https://www.crunchbase.com/organization/optimum-energy,"Energy Efficiency, Enterprise Software, Software","Seattle, Washington, United States",Optimum Energy provides energy optimization software solutions that enable enterprise companies to reduce their HVAC expenses.,"14,361"
Original Stitch,https://www.crunchbase.com/organization/original-stitch,"Artificial Intelligence, Big Data","San Francisco, California, United States",Originial Stitch builds software to give you the power to customize your own dress shirts to match your unique style.,"14,436"
OpinionLab,https://www.crunchbase.com/organization/opinionlab,"Analytics, Business Intelligence, Information Technology","Chicago, Illinois, United States","OpinionLab provides omnichannel Voice of Customer feedback solutions to help organizations collect, understand, and leverage customer data.","14,462"
One Door,https://www.crunchbase.com/organization/rbm-technologies,"Enterprise Software, Retail, SaaS","Boston, Massachusetts, United States","One Door provides a retail merchandising system that ensures store execution of localized, fixture-based planogramming.","14,474"
